Origin Time (GMT),Latitude,Longitude,Depth (km),Magnitude (ML),Location
2002-04-05 07:55:51,37.9700,21.0900,5,4.5,17.3 km WNW of Andravida
2002-02-09 10:25:24,37.6000,20.8600,5,4.1,21.5 km S of Zakynthos
2002-01-09 09:35:56,37.9000,21.2200,5,4.3,4.1 km E of Andravida
2001-09-23 21:16:13,37.6200,20.9600,5,4.5,19.9 km SSE of Zakynthos
1999-12-26 20:05:39,37.9200,20.9200,5,4.3,14.5 km N of Zakynthos
1999-12-23 23:09:50,37.9800,20.8600,5,4.2,21.2 km N of Zakynthos
1999-11-02 19:58:41,37.5900,20.7700,5,4.2,25.0 km SSW of Zakynthos
1999-10-26 13:46:41,37.9900,21.0700,5,4.2,19.9 km WNW of Andravida
1999-06-11 07:50:15,37.5600,21.1100,58,5.1,31.9 km SE of Zakynthos
1999-03-31 08:46:13,37.9700,20.8200,5,4.1,20.9 km NNW of Zakynthos
1998-11-24 21:50:52,37.5400,21.0100,29,4.1,29.7 km SSE of Zakynthos
1998-04-12 22:06:34,37.5100,20.7600,5,4.1,33.5 km SSW of Zakynthos
1998-01-05 05:29:16,37.5300,20.9900,36,4.4,30.2 km SSE of Zakynthos
1997-11-18 16:20:08,37.7600,21.2000,5,4.0,16.6 km SSW of Andravida
1997-07-26 15:00:41,37.8700,21.1700,5,4.0,9.1 km WSW of Andravida
1997-03-05 15:06:21,37.4900,20.8700,5,4.3,33.6 km S of Zakynthos
1997-01-02 15:22:26,37.6500,20.8700,5,4.0,15.9 km S of Zakynthos
1996-08-04 17:41:14,37.5900,21.1200,1,4.2,29.9 km SE of Zakynthos
1996-06-13 05:41:23,37.5500,21.1000,1,4.0,32.3 km SE of Zakynthos
1996-06-06 16:25:35,37.5500,21.1100,2,4.9,32.8 km SE of Zakynthos
1996-02-09 00:18:02,38.3200,21.0500,10,4.2,33.5 km W of Mesolonghi
1996-02-08 22:29:00,38.3400,21.0900,1,4.1,29.8 km W of Mesolonghi
1994-10-27 07:02:29,37.7000,21.1000,5,4.3,20.7 km ESE of Zakynthos
1994-10-17 09:02:16,37.7400,20.9700,6,4.1,8.7 km SE of Zakynthos
1994-01-14 06:07:48,37.6100,20.8800,5,4.5,20.2 km S of Zakynthos
1993-09-26 07:53:25,37.6800,20.7900,5,4.5,15.5 km SW of Zakynthos
1993-07-10 20:26:05,37.8000,21.1200,5,4.2,17.0 km SW of Andravida
1993-06-05 15:40:51,37.6200,20.8700,5,4.3,19.2 km S of Zakynthos
1992-10-22 19:07:10,37.9500,21.0100,1,4.1,20.3 km NNE of Zakynthos
1992-03-13 12:41:28,37.5900,20.9300,1,4.2,22.6 km S of Zakynthos
1991-07-26 08:57:28,37.9200,20.9900,1,4.2,16.5 km NNE of Zakynthos
1991-02-19 19:32:01,37.6100,20.9200,1,4.4,20.3 km S of Zakynthos
1990-07-03 01:06:43,37.6300,20.9000,1,4.5,18.0 km S of Zakynthos
1990-05-24 19:59:06,37.9000,20.9500,1,4.3,13.0 km NNE of Zakynthos
1990-05-24 18:51:49,37.7200,20.9400,1,4.0,8.9 km SSE of Zakynthos
1990-05-24 17:18:36,37.6800,20.7700,1,4.1,16.6 km SW of Zakynthos
1990-05-20 05:57:24,37.8400,20.9300,1,4.0,6.2 km NNE of Zakynthos
1990-01-17 11:23:31,37.5600,21.1100,1,4.0,31.9 km SE of Zakynthos
1989-08-27 03:52:54,37.5800,20.9700,1,4.1,24.4 km SSE of Zakynthos
1988-12-13 11:00:34,37.7500,21.2400,4,4.2,16.8 km S of Andravida
1988-10-31 02:59:49,37.8500,21.0100,1,4.3,12.0 km ENE of Zakynthos
1988-10-22 14:58:15,37.8800,21.0200,1,4.0,14.7 km NE of Zakynthos
1988-10-22 09:34:39,37.9800,21.1300,10,4.0,14.9 km NW of Andravida
1988-10-22 08:53:10,37.9300,20.9400,2,4.0,15.9 km NNE of Zakynthos
1988-10-17 01:49:30,37.8500,20.9600,1,4.0,8.6 km NE of Zakynthos
1988-10-16 12:44:33,38.1600,20.9900,10,4.2,37.7 km NW of Andravida
1988-10-16 12:34:05,37.9000,20.9600,4,5.5,13.3 km NNE of Zakynthos
1988-09-22 12:05:40,37.9900,21.1100,1,5.0,17.0 km NW of Andravida
1986-08-13 11:16:57,37.7400,20.7400,14,4.0,14.8 km WSW of Zakynthos
1986-07-08 16:15:07,37.7700,21.0500,5,4.0,13.8 km E of Zakynthos
1986-05-17 15:45:20,37.7000,21.0600,5,4.0,17.7 km SE of Zakynthos
1985-08-13 13:49:14,37.7800,21.0500,60,4.9,13.7 km E of Zakynthos
1985-06-17 07:36:18,37.6000,20.8700,5,4.2,21.4 km S of Zakynthos
1984-10-04 10:15:10,37.5800,20.8800,6,4.5,23.5 km S of Zakynthos
1984-10-02 11:02:44,37.6700,21.0600,5,4.3,19.8 km SE of Zakynthos
1984-06-01 04:51:11,37.6100,20.9400,12,4.6,20.5 km S of Zakynthos
1983-09-09 04:09:19,37.5900,20.9500,5,4.1,22.9 km SSE of Zakynthos
1983-09-08 22:04:54,37.6100,20.9500,5,5.0,20.7 km SSE of Zakynthos
1983-09-02 05:30:39,37.5700,20.9100,5,4.2,24.7 km S of Zakynthos
1983-05-24 19:03:12,38.0000,20.9000,5,4.1,23.2 km N of Zakynthos
1983-02-20 12:42:29,37.7600,21.1300,10,4.9,19.7 km SW of Andravida
1982-07-15 17:15:59,37.6000,20.9000,10,4.4,21.3 km S of Zakynthos
1982-04-08 04:45:30,37.8000,20.8000,10,4.0,8.4 km W of Zakynthos
1981-09-14 18:45:11,37.7000,21.0000,10,4.1,13.7 km SE of Zakynthos
1981-02-07 15:24:39,37.6000,20.8000,10,4.3,22.9 km SSW of Zakynthos
1979-09-14 08:33:17,37.7000,21.0000,10,4.0,13.7 km SE of Zakynthos
1979-08-14 00:07:09,37.8000,21.0000,10,4.1,9.3 km E of Zakynthos
1979-01-08 02:11:38,37.9000,20.9000,33,4.1,12.1 km N of Zakynthos
1978-09-07 04:53:52,37.7000,21.0000,33,4.4,13.7 km SE of Zakynthos
1977-08-31 08:22:08,37.7000,21.0000,10,4.8,13.7 km SE of Zakynthos
1977-02-21 17:44:15,37.5000,20.8000,40,4.2,33.5 km SSW of Zakynthos
1975-05-03 03:16:03,37.8000,21.2000,10,4.0,12.6 km SSW of Andravida
1974-12-14 02:36:38,38.1000,20.8000,10,5.0,29.0 km ESE of Argostoli
1973-07-14 12:38:17,37.7000,21.2000,10,4.4,22.1 km W of Pyrgos
1973-03-27 15:38:16,37.6000,20.9000,10,4.3,21.3 km S of Zakynthos
1972-10-18 14:18:21,37.6000,20.9000,10,4.0,21.3 km S of Zakynthos
1972-05-11 03:06:58,37.6000,21.0000,10,4.0,23.2 km SSE of Zakynthos
1972-04-23 05:13:31,38.1000,20.9000,10,4.0,34.3 km N of Zakynthos
1969-08-17 18:12:06,37.7000,21.0000,10,4.0,13.7 km SE of Zakynthos
1968-08-04 23:24:17,37.7000,20.8000,10,4.3,13.2 km SW of Zakynthos
1968-07-31 09:21:55,38.0000,21.0000,10,4.3,25.0 km NNE of Zakynthos
1968-03-28 07:40:00,37.8000,20.9000,10,5.6,1.0 km NNE of Zakynthos
1967-10-05 12:00:52,37.7000,20.8000,10,4.8,13.2 km SW of Zakynthos
1966-08-11 00:23:40,37.8000,21.2000,10,4.1,12.6 km SSW of Andravida
1966-04-07 03:25:42,37.8000,21.0000,10,4.6,9.3 km E of Zakynthos
1965-10-24 16:41:10,37.6000,20.9000,10,4.2,21.3 km S of Zakynthos
