﻿Origin Time,Latitude,Longitude,Depth (km),Magnitude (ML),Location
﻿1997/06/02 21:39:14,36.07,27.21,5,4.0,45.3 χμ Β της Καρπάθου
﻿1997/05/15 10:07:59,35.63,27.32,38,4.2,16.3 χμ ΑΝΑ της Καρπάθου
﻿1997/05/15 10:05:16,35.48,27.26,25,4.6,23.2 χμ ΝΝΑ της Καρπάθου
﻿1997/05/11 14:00:41,35.71,27.33,37,4.1,17.4 χμ ΑΒΑ της Καρπάθου
﻿1997/05/10 21:33:11,35.45,26.97,5,4.1,28.8 χμ ΝΝΔ της Καρπάθου
﻿1997/05/09 18:41:02,35.43,27.46,34,4.7,38.7 χμ ΝΑ της Καρπάθου
﻿1997/05/09 18:32:09,35.93,27.20,3,4.0,29.8 χμ Β της Καρπάθου
﻿1997/05/09 08:41:13,35.36,27.35,5,4.0,38.8 χμ ΝΝΑ της Καρπάθου
﻿1997/03/31 17:51:34,36.16,27.11,7,4.2,55.0 χμ Β της Καρπάθου
﻿1997/02/24 18:35:29,36.13,27.25,18,4.2,52.4 χμ Β της Καρπάθου
﻿1997/01/31 05:35:04,35.24,27.58,3,4.0,61.6 χμ ΝΑ της Καρπάθου
﻿1996/11/29 04:27:13,36.16,27.73,12,4.0,54.1 χμ ΝΔ της Ρόδου
﻿1996/11/29 01:26:13,36.18,27.71,5,4.0,54.3 χμ ΔΝΔ της Ρόδου
﻿1996/11/11 10:23:46,35.36,26.79,1,4.0,46.8 χμ ΝΔ της Καρπάθου
﻿1996/11/11 02:44:47,35.24,26.79,1,4.0,57.3 χμ ΝΔ της Καρπάθου
﻿1996/11/06 12:08:23,36.39,27.08,7,4.7,59.0 χμ ΝΝΔ της Κω
﻿1996/11/06 10:20:45,36.37,27.12,30,4.4,60.1 χμ ΝΝΔ της Κω
﻿1996/11/03 01:21:03,36.26,27.14,25,4.1,66.0 χμ Β της Καρπάθου
﻿1996/10/24 15:09:19,36.01,27.50,10,4.0,49.9 χμ ΒΑ της Καρπάθου
﻿1996/10/07 01:08:42,35.49,27.31,32,4.0,24.6 χμ ΝΑ της Καρπάθου
﻿1996/10/04 09:02:07,36.16,27.32,12,4.0,57.1 χμ ΒΒΑ της Καρπάθου
﻿1996/10/03 05:08:26,35.52,27.04,1,4.0,18.8 χμ ΝΝΔ της Καρπάθου
﻿1996/09/22 02:51:19,36.31,27.05,1,4.0,68.3 χμ ΝΝΔ της Κω
﻿1996/09/10 09:13:37,36.26,27.33,1,4.0,68.1 χμ ΒΒΑ της Καρπάθου
﻿1996/09/02 10:21:03,36.31,27.24,10,4.0,65.0 χμ Ν της Κω
﻿1996/09/01 01:07:03,36.41,27.18,1,4.1,54.6 χμ Ν της Κω
﻿1996/08/31 01:36:32,36.30,27.27,5,4.0,66.0 χμ Ν της Κω
﻿1996/08/26 09:36:01,35.31,28.13,82,4.6,97.6 χμ ΑΝΑ της Καρπάθου
﻿1996/08/26 07:46:57,35.52,27.93,81,4.5,72.8 χμ ΑΝΑ της Καρπάθου
﻿1996/08/24 22:45:08,36.09,27.08,4,4.0,47.5 χμ Β της Καρπάθου
﻿1996/08/23 06:19:53,36.38,27.17,3,4.3,58.1 χμ Ν της Κω
﻿1996/08/20 19:33:40,36.33,27.31,39,4.1,62.7 χμ Ν της Κω
﻿1996/08/20 16:10:36,36.38,27.19,5,4.4,57.8 χμ Ν της Κω
﻿1996/08/19 10:17:50,36.23,27.23,32,4.0,63.2 χμ Β της Καρπάθου
﻿1996/08/19 08:00:04,36.16,27.11,4,4.2,55.0 χμ Β της Καρπάθου
﻿1996/08/19 06:05:25,36.38,27.17,1,4.1,58.1 χμ Ν της Κω
﻿1996/08/18 15:02:13,36.32,27.14,13,4.6,65.1 χμ ΝΝΔ της Κω
﻿1996/08/15 21:41:24,35.58,27.22,3,4.0,11.7 χμ ΝΑ της Καρπάθου
﻿1996/08/15 21:32:56,36.27,27.26,1,4.1,67.9 χμ Β της Καρπάθου
﻿1996/08/14 13:36:28,35.56,27.85,87,4.3,64.8 χμ Α της Καρπάθου
﻿1996/08/14 04:48:47,36.29,27.15,23,4.0,68.2 χμ Ν της Κω
﻿1996/08/12 15:48:27,35.79,27.32,9,4.4,21.0 χμ ΒΑ της Καρπάθου
﻿1996/08/11 16:40:42,36.37,27.25,47,4.3,58.3 χμ Ν της Κω
﻿1996/08/10 15:23:55,36.42,27.18,10,4.0,53.5 χμ Ν της Κω
﻿1996/08/09 05:29:06,36.18,27.25,32,4.2,57.9 χμ Β της Καρπάθου
﻿1996/08/08 18:33:39,36.19,27.14,1,4.0,58.3 χμ Β της Καρπάθου
﻿1996/08/08 01:52:03,36.11,27.15,1,4.1,49.4 χμ Β της Καρπάθου
﻿1996/08/07 05:27:57,36.11,26.94,1,4.0,52.7 χμ ΒΒΔ της Καρπάθου
﻿1996/08/07 02:55:30,35.31,27.68,1,4.0,62.6 χμ ΝΑ της Καρπάθου
﻿1996/08/06 23:28:48,36.33,27.15,5,4.1,63.9 χμ Ν της Κω
﻿1996/08/06 10:26:34,35.32,27.69,6,4.4,62.6 χμ ΝΑ της Καρπάθου
﻿1996/08/05 03:43:18,36.27,27.19,31,4.0,67.3 χμ Β της Καρπάθου
﻿1996/08/03 22:08:29,36.33,27.16,1,4.0,63.7 χμ Ν της Κω
﻿1996/08/03 21:10:48,36.35,27.24,15,4.0,60.6 χμ Ν της Κω
﻿1996/08/01 01:26:21,36.20,27.26,1,4.0,60.3 χμ Β της Καρπάθου
﻿1996/08/01 01:06:33,36.05,27.43,32,4.1,49.8 χμ ΒΒΑ της Καρπάθου
﻿1996/07/31 22:26:28,36.15,27.02,1,4.0,55.0 χμ ΒΒΔ της Καρπάθου
﻿1996/07/31 20:29:55,36.25,27.13,1,4.0,64.9 χμ Β της Καρπάθου
﻿1996/07/31 18:06:41,36.30,27.17,3,4.0,66.8 χμ Ν της Κω
﻿1996/07/31 09:23:40,36.28,27.17,8,4.5,68.3 χμ Β της Καρπάθου
﻿1996/07/30 02:57:49,36.12,27.24,1,4.0,51.2 χμ Β της Καρπάθου
﻿1996/07/30 02:08:20,36.27,27.22,1,4.0,67.5 χμ Β της Καρπάθου
﻿1996/07/30 01:25:07,36.14,27.25,7,4.1,53.5 χμ Β της Καρπάθου
﻿1996/07/28 16:27:48,36.24,27.18,1,4.1,63.9 χμ Β της Καρπάθου
﻿1996/07/28 13:39:03,36.37,27.19,15,4.1,58.9 χμ Ν της Κω
﻿1996/07/28 12:55:46,36.24,27.34,34,4.3,66.2 χμ ΒΒΑ της Καρπάθου
﻿1996/07/28 08:00:06,36.26,27.17,1,4.4,66.1 χμ Β της Καρπάθου
﻿1996/07/28 05:18:56,36.09,27.26,28,4.1,48.3 χμ ΒΒΑ της Καρπάθου
﻿1996/07/28 01:02:10,36.22,27.21,25,4.5,61.9 χμ Β της Καρπάθου
﻿1996/07/27 16:41:33,36.25,27.17,9,4.3,65.0 χμ Β της Καρπάθου
﻿1996/07/27 02:56:22,36.35,27.24,31,4.0,60.6 χμ Ν της Κω
﻿1996/07/27 00:52:00,36.29,27.25,39,4.2,67.2 χμ Ν της Κω
﻿1996/07/27 00:27:41,35.95,27.59,16,4.0,51.1 χμ ΒΑ της Καρπάθου
﻿1996/07/26 05:21:17,36.33,27.21,28,4.5,63.0 χμ Ν της Κω
﻿1996/07/26 03:13:04,36.24,27.20,27,4.0,64.0 χμ Β της Καρπάθου
﻿1996/07/26 01:24:13,36.33,27.28,39,4.1,62.6 χμ Ν της Κω
﻿1996/07/25 22:01:41,36.28,27.27,1,4.0,68.2 χμ Ν της Κω
﻿1996/07/25 02:54:20,36.30,27.18,1,4.0,66.7 χμ Ν της Κω
﻿1996/07/25 01:26:45,36.29,27.23,1,4.7,67.3 χμ Ν της Κω
﻿1996/07/24 08:40:01,36.30,27.14,7,4.0,67.3 χμ ΝΝΔ της Κω
﻿1996/07/24 07:46:48,36.21,27.28,1,4.1,61.7 χμ ΒΒΑ της Καρπάθου
﻿1996/07/24 06:31:44,36.24,27.30,1,4.1,65.3 χμ ΒΒΑ της Καρπάθου
﻿1996/07/24 05:55:13,36.43,27.28,36,4.5,51.5 χμ Ν της Κω
﻿1996/07/24 04:10:38,35.97,27.19,13,4.2,34.0 χμ Β της Καρπάθου
﻿1996/07/24 01:28:31,36.05,27.36,8,4.1,46.9 χμ ΒΒΑ της Καρπάθου
﻿1996/07/23 23:16:32,35.96,28.16,189,4.4,53.8 χμ Ν της Ρόδου
﻿1996/07/23 23:12:45,35.78,27.38,19,4.2,24.7 χμ ΑΒΑ της Καρπάθου
﻿1996/07/23 22:46:22,35.81,27.45,1,4.2,31.8 χμ ΑΒΑ της Καρπάθου
﻿1996/07/23 22:09:18,35.47,27.63,16,4.4,49.0 χμ ΑΝΑ της Καρπάθου
﻿1996/07/23 22:02:11,36.14,27.19,1,4.9,52.8 χμ Β της Καρπάθου
﻿1996/07/23 17:39:34,35.81,27.42,1,4.2,29.5 χμ ΑΒΑ της Καρπάθου
﻿1996/07/23 16:46:43,36.10,27.23,19,4.2,48.9 χμ Β της Καρπάθου
﻿1996/07/23 16:32:31,35.93,27.29,1,4.1,32.1 χμ ΒΒΑ της Καρπάθου
﻿1996/07/23 10:59:40,35.63,27.52,9,4.3,34.1 χμ Α της Καρπάθου
﻿1996/07/23 05:55:32,36.11,27.31,48,4.4,51.5 χμ ΒΒΑ της Καρπάθου
﻿1996/07/22 22:39:25,36.30,27.24,1,4.0,66.1 χμ Ν της Κω
﻿1996/07/22 08:33:26,35.90,27.58,27,4.6,47.1 χμ ΑΒΑ της Καρπάθου
﻿1996/07/22 08:06:19,35.81,27.60,10,4.3,44.1 χμ ΑΒΑ της Καρπάθου
﻿1996/07/22 06:52:39,36.12,27.28,17,4.2,51.9 χμ ΒΒΑ της Καρπάθου
﻿1996/07/22 06:06:16,36.43,27.38,10,4.0,52.2 χμ Ν της Κω
﻿1996/07/22 06:00:28,36.26,27.13,2,4.2,66.1 χμ Β της Καρπάθου
﻿1996/07/22 05:10:43,36.32,27.10,35,4.4,65.9 χμ ΝΝΔ της Κω
﻿1996/07/22 05:02:10,36.06,27.56,38,4.6,57.6 χμ ΒΑ της Καρπάθου
﻿1996/07/22 04:56:10,36.38,26.88,1,4.1,67.7 χμ ΝΝΔ της Κω
﻿1996/07/22 04:28:27,36.39,27.18,1,4.1,56.8 χμ Ν της Κω
﻿1996/07/22 04:18:06,36.12,27.56,10,4.2,62.8 χμ ΒΑ της Καρπάθου
﻿1996/07/22 04:05:54,35.60,27.42,1,4.3,25.9 χμ ΑΝΑ της Καρπάθου
﻿1996/07/22 04:04:06,36.09,27.23,23,4.3,47.8 χμ Β της Καρπάθου
﻿1996/07/22 01:44:36,36.09,27.61,39,4.9,63.1 χμ ΒΑ της Καρπάθου
﻿1996/07/22 00:40:03,36.19,27.51,1,4.4,66.9 χμ ΒΒΑ της Καρπάθου
﻿1996/07/21 23:23:37,36.10,27.23,4,4.1,48.9 χμ Β της Καρπάθου
﻿1996/07/21 23:19:08,36.23,27.21,34,4.8,63.0 χμ Β της Καρπάθου
﻿1996/07/21 20:34:29,36.36,27.21,1,4.0,59.7 χμ Ν της Κω
﻿1996/07/21 20:17:15,36.27,27.65,7,4.3,54.7 χμ ΔΝΔ της Ρόδου
﻿1996/07/21 14:50:09,36.12,27.05,1,4.0,51.2 χμ Β της Καρπάθου
﻿1996/07/21 11:26:14,36.28,27.26,26,4.2,68.2 χμ Ν της Κω
﻿1996/07/21 11:05:37,36.18,27.06,1,4.0,57.7 χμ Β της Καρπάθου
﻿1996/07/21 10:37:49,36.18,27.18,27,4.2,57.2 χμ Β της Καρπάθου
﻿1996/07/21 07:47:14,36.20,27.17,1,4.0,59.4 χμ Β της Καρπάθου
﻿1996/07/21 05:11:32,36.17,27.67,35,4.2,57.9 χμ ΔΝΔ της Ρόδου
﻿1996/07/21 04:22:46,36.07,27.08,1,4.1,45.3 χμ Β της Καρπάθου
﻿1996/07/20 22:48:22,35.97,27.88,35,4.0,60.7 χμ ΝΝΔ της Ρόδου
﻿1996/07/20 21:41:01,36.15,27.30,32,4.1,55.6 χμ ΒΒΑ της Καρπάθου
﻿1996/07/20 19:25:03,35.98,27.96,39,4.5,56.4 χμ ΝΝΔ της Ρόδου
﻿1996/07/20 11:47:50,35.86,27.55,39,4.1,42.4 χμ ΑΒΑ της Καρπάθου
﻿1996/07/20 09:09:46,36.11,27.57,38,4.8,62.5 χμ ΒΑ της Καρπάθου
﻿1996/07/20 03:56:51,35.85,28.04,39,4.5,67.7 χμ ΝΝΔ της Ρόδου
﻿1996/07/20 01:34:48,36.24,26.91,33,4.0,67.2 χμ ΒΒΔ της Καρπάθου
﻿1996/07/20 00:00:39,36.11,27.52,38,6.1,59.8 χμ ΒΑ της Καρπάθου
﻿1996/06/03 11:34:28,35.31,27.18,1,4.2,39.7 χμ Ν της Καρπάθου
﻿1996/06/03 01:40:11,35.33,27.14,1,4.1,37.4 χμ Ν της Καρπάθου
﻿1996/05/22 07:29:10,35.44,26.95,5,4.1,30.7 χμ ΝΔ της Καρπάθου
﻿1996/05/21 08:10:51,35.24,27.04,1,4.2,48.3 χμ ΝΝΔ της Καρπάθου
﻿1996/05/21 04:29:06,35.36,27.00,7,4.1,36.5 χμ ΝΝΔ της Καρπάθου
﻿1996/05/21 03:24:41,35.26,27.07,5,4.2,45.7 χμ Ν της Καρπάθου
﻿1996/04/28 07:37:27,35.37,27.49,76,4.6,45.4 χμ ΝΑ της Καρπάθου
﻿1996/04/26 07:01:29,36.42,27.99,63,5.3,20.9 χμ Δ της Ρόδου
﻿1996/04/22 10:12:53,35.59,27.60,1,4.0,42.0 χμ ΑΝΑ της Καρπάθου
﻿1996/03/27 12:04:06,35.33,27.20,27,4.0,37.7 χμ Ν της Καρπάθου
﻿1996/03/27 09:14:49,35.35,27.23,4,4.1,36.0 χμ ΝΝΑ της Καρπάθου
﻿1996/03/12 15:10:42,35.79,27.49,10,4.3,34.1 χμ ΑΒΑ της Καρπάθου
﻿1996/03/07 15:03:32,36.40,28.16,22,4.0,7.2 χμ ΝΔ της Ρόδου
﻿1996/03/02 17:50:45,35.33,27.06,8,4.1,38.2 χμ ΝΝΔ της Καρπάθου
﻿1996/02/22 08:53:05,35.44,27.29,34,4.2,28.4 χμ ΝΝΑ της Καρπάθου
﻿1996/01/13 22:33:11,35.25,27.04,10,4.5,47.2 χμ ΝΝΔ της Καρπάθου
﻿1996/01/02 10:11:37,36.15,27.50,38,4.1,62.6 χμ ΒΒΑ της Καρπάθου
﻿1995/12/31 22:42:34,35.93,26.96,28,4.3,33.8 χμ ΒΒΔ της Καρπάθου
﻿1995/12/23 23:06:47,35.51,26.94,1,4.0,25.4 χμ ΝΔ της Καρπάθου
﻿1995/12/18 19:28:11,35.54,27.73,1,4.6,54.7 χμ ΑΝΑ της Καρπάθου
﻿1995/11/10 02:38:30,35.25,26.86,1,4.5,53.0 χμ ΝΝΔ της Καρπάθου
﻿1995/10/20 03:05:59,35.93,27.34,5,4.0,34.2 χμ ΒΒΑ της Καρπάθου
﻿1995/10/09 20:54:45,35.55,27.79,5,4.1,59.7 χμ ΑΝΑ της Καρπάθου
﻿1995/10/01 15:17:47,35.52,26.84,5,4.0,32.0 χμ ΔΝΔ της Καρπάθου
﻿1995/09/03 22:02:32,35.45,27.05,35,4.5,25.5 χμ ΝΝΔ της Καρπάθου
﻿1995/08/08 01:07:46,35.31,27.63,36,4.3,59.1 χμ ΝΑ της Καρπάθου
﻿1995/08/07 21:48:03,35.34,27.60,32,4.3,54.9 χμ ΝΑ της Καρπάθου
﻿1995/07/27 10:16:03,35.29,27.79,5,4.1,71.8 χμ ΝΑ της Καρπάθου
﻿1995/04/28 06:25:33,35.26,27.95,38,4.3,85.8 χμ ΑΝΑ της Καρπάθου
﻿1995/04/02 18:35:23,36.43,27.83,62,4.1,35.1 χμ Δ της Ρόδου
﻿1995/02/21 03:59:21,36.08,27.51,5,4.2,56.6 χμ ΒΑ της Καρπάθου
﻿1995/02/21 03:56:31,36.10,27.52,14,4.2,58.9 χμ ΒΑ της Καρπάθου
﻿1995/02/17 06:46:29,35.91,27.54,5,4.0,44.8 χμ ΒΑ της Καρπάθου
﻿1994/12/11 10:04:43,35.47,27.73,5,4.1,57.2 χμ ΑΝΑ της Καρπάθου
﻿1994/12/11 07:44:25,36.19,27.53,27,4.1,67.8 χμ ΒΒΑ της Καρπάθου
﻿1994/11/29 07:13:20,35.24,27.30,35,4.0,49.4 χμ ΝΝΑ της Καρπάθου
﻿1994/10/01 07:14:42,36.00,27.79,39,4.0,62.5 χμ ΝΔ της Ρόδου
﻿1994/07/01 15:33:03,35.55,26.91,5,4.0,24.9 χμ ΔΝΔ της Καρπάθου
﻿1994/04/27 13:56:08,35.26,27.02,31,4.0,46.6 χμ ΝΝΔ της Καρπάθου
﻿1994/03/28 06:06:56,35.78,27.19,9,4.1,13.3 χμ ΒΒΑ της Καρπάθου
﻿1994/03/21 05:18:06,35.24,27.76,21,4.3,73.1 χμ ΝΑ της Καρπάθου
﻿1993/12/21 16:45:20,35.85,27.51,5,4.0,38.8 χμ ΑΒΑ της Καρπάθου
﻿1993/08/09 22:27:00,35.86,27.14,5,4.0,21.6 χμ Β της Καρπάθου
﻿1993/07/02 05:39:12,35.49,27.17,36,4.0,19.7 χμ Ν της Καρπάθου
﻿1993/06/29 04:37:12,35.39,27.08,5,5.0,31.3 χμ Ν της Καρπάθου
﻿1993/05/05 02:27:16,35.41,28.03,38,4.2,85.0 χμ ΑΝΑ της Καρπάθου
﻿1993/04/28 10:24:06,35.77,27.93,10,4.0,71.8 χμ Α της Καρπάθου
﻿1993/04/25 19:44:29,35.70,27.89,10,4.2,67.4 χμ Α της Καρπάθου
﻿1993/04/25 19:25:55,35.62,27.92,10,4.0,70.2 χμ Α της Καρπάθου
﻿1993/04/04 15:26:34,35.45,27.30,10,4.0,27.8 χμ ΝΝΑ της Καρπάθου
﻿1992/08/04 16:39:56,35.47,26.94,30,4.2,28.6 χμ ΝΔ της Καρπάθου
﻿1992/07/23 18:56:42,35.98,27.38,1,4.0,40.8 χμ ΒΒΑ της Καρπάθου
﻿1992/06/23 22:13:07,35.57,27.39,1,4.0,24.6 χμ ΑΝΑ της Καρπάθου
﻿1992/04/30 11:44:40,35.22,26.75,1,5.6,61.2 χμ ΝΔ της Καρπάθου
﻿1992/03/24 12:25:48,35.62,27.53,21,4.0,35.2 χμ Α της Καρπάθου
﻿1991/07/18 20:40:07,36.18,27.21,25,4.4,57.4 χμ Β της Καρπάθου
﻿1991/04/01 18:52:56,35.67,26.68,27,4.2,42.0 χμ Δ της Καρπάθου
﻿1991/02/17 13:51:21,35.73,27.50,18,4.0,32.8 χμ ΑΒΑ της Καρπάθου
﻿1990/11/14 12:15:00,35.56,26.69,1,4.1,42.8 χμ ΔΝΔ της Καρπάθου
﻿1990/11/12 11:55:00,35.31,27.11,31,4.0,39.7 χμ Ν της Καρπάθου
﻿1990/09/20 08:15:21,36.20,27.37,59,4.2,62.7 χμ ΒΒΑ της Καρπάθου
﻿1990/09/18 04:49:20,35.51,26.87,2,4.0,30.3 χμ ΝΔ της Καρπάθου
﻿1990/08/28 20:21:21,36.36,27.15,5,5.0,60.6 χμ ΝΝΔ της Κω
﻿1990/08/25 14:58:01,36.04,28.13,42,4.2,45.3 χμ Ν της Ρόδου
﻿1990/06/29 12:40:08,35.29,27.07,31,4.0,42.4 χμ Ν της Καρπάθου
﻿1990/05/15 17:15:40,36.23,27.12,3,4.2,62.7 χμ Β της Καρπάθου
﻿1990/05/09 21:40:23,36.28,27.12,1,4.0,68.3 χμ Β της Καρπάθου
﻿1990/05/08 23:45:49,36.31,27.23,1,4.0,65.1 χμ Ν της Κω
﻿1990/05/08 23:27:55,36.34,27.13,8,4.1,63.1 χμ ΝΝΔ της Κω
﻿1990/05/08 12:16:10,36.15,27.18,28,4.1,53.9 χμ Β της Καρπάθου
﻿1990/05/08 11:40:02,36.34,27.22,37,4.0,61.8 χμ Ν της Κω
﻿1990/05/07 00:12:01,36.34,27.15,7,4.1,62.8 χμ ΝΝΔ της Κω
﻿1990/05/06 20:02:45,36.32,27.15,7,4.1,64.9 χμ Ν της Κω
﻿1990/04/20 07:01:25,36.17,27.15,35,4.1,56.0 χμ Β της Καρπάθου
﻿1990/04/14 09:40:37,36.19,27.13,1,4.6,58.3 χμ Β της Καρπάθου
﻿1990/03/15 02:28:58,35.46,27.06,14,4.3,24.2 χμ ΝΝΔ της Καρπάθου
﻿1990/03/14 19:21:49,36.17,27.21,3,4.1,56.3 χμ Β της Καρπάθου
﻿1990/02/23 23:55:27,36.25,27.13,7,4.0,64.9 χμ Β της Καρπάθου
﻿1990/02/21 00:24:44,36.20,27.16,5,4.3,59.4 χμ Β της Καρπάθου
﻿1990/02/20 08:43:12,36.25,27.15,1,4.3,64.9 χμ Β της Καρπάθου
﻿1990/02/19 21:45:50,36.17,27.19,6,4.0,56.2 χμ Β της Καρπάθου
﻿1990/02/19 21:07:44,36.26,27.13,2,4.6,66.1 χμ Β της Καρπάθου
﻿1990/02/19 20:56:38,36.25,27.14,2,4.2,64.9 χμ Β της Καρπάθου
﻿1990/02/19 05:43:44,36.23,27.15,1,4.2,62.7 χμ Β της Καρπάθου
﻿1990/02/18 12:34:26,36.24,27.13,1,4.1,63.8 χμ Β της Καρπάθου
﻿1990/02/12 15:42:07,36.22,27.13,1,4.2,61.6 χμ Β της Καρπάθου
﻿1990/01/28 17:51:33,36.00,27.32,23,4.0,40.3 χμ ΒΒΑ της Καρπάθου
﻿1990/01/26 09:40:15,35.87,27.37,46,4.3,30.4 χμ ΒΑ της Καρπάθου
﻿1990/01/26 01:43:18,35.32,27.06,1,4.1,39.2 χμ ΝΝΔ της Καρπάθου
﻿1990/01/25 20:29:49,36.01,27.26,39,4.1,39.6 χμ ΒΒΑ της Καρπάθου
﻿1990/01/25 13:07:08,35.95,27.43,68,4.2,40.7 χμ ΒΑ της Καρπάθου
﻿1990/01/20 11:55:48,36.12,27.24,9,4.0,51.2 χμ Β της Καρπάθου
﻿1990/01/17 07:52:50,36.16,27.16,4,4.3,54.9 χμ Β της Καρπάθου
﻿1990/01/14 21:25:53,36.02,27.32,12,4.1,42.4 χμ ΒΒΑ της Καρπάθου
﻿1990/01/14 08:22:05,36.05,27.28,13,4.0,44.4 χμ ΒΒΑ της Καρπάθου
﻿1990/01/14 07:27:59,36.08,27.17,16,4.0,46.1 χμ Β της Καρπάθου
﻿1990/01/14 03:09:43,36.14,27.25,18,4.0,53.5 χμ Β της Καρπάθου
﻿1990/01/14 02:32:14,36.12,27.18,3,4.0,50.6 χμ Β της Καρπάθου
﻿1990/01/14 02:29:23,36.18,27.13,10,4.1,57.2 χμ Β της Καρπάθου
﻿1990/01/14 01:38:49,36.16,27.09,1,4.0,55.1 χμ Β της Καρπάθου
﻿1990/01/13 23:08:28,35.99,27.25,11,4.1,37.2 χμ ΒΒΑ της Καρπάθου
﻿1990/01/13 22:48:08,36.13,27.18,1,4.1,51.7 χμ Β της Καρπάθου
﻿1990/01/13 20:56:57,36.18,27.11,1,4.0,57.2 χμ Β της Καρπάθου
﻿1990/01/13 14:03:16,36.08,27.18,20,4.0,46.1 χμ Β της Καρπάθου
﻿1990/01/13 10:26:29,36.14,27.12,11,4.0,52.7 χμ Β της Καρπάθου
﻿1990/01/13 10:22:14,36.16,27.24,1,4.0,55.6 χμ Β της Καρπάθου
﻿1990/01/13 07:43:48,36.14,27.23,11,4.0,53.2 χμ Β της Καρπάθου
﻿1990/01/13 05:19:01,36.11,27.23,7,4.0,49.9 χμ Β της Καρπάθου
﻿1990/01/13 05:05:58,36.20,27.15,2,4.7,59.4 χμ Β της Καρπάθου
﻿1990/01/10 05:38:24,36.17,27.08,1,4.5,56.3 χμ Β της Καρπάθου
﻿1990/01/08 20:32:02,36.07,27.14,25,4.0,44.9 χμ Β της Καρπάθου
﻿1990/01/08 10:28:45,36.12,27.11,7,4.1,50.6 χμ Β της Καρπάθου
﻿1989/12/31 08:04:32,36.18,27.12,1,4.0,57.2 χμ Β της Καρπάθου
﻿1989/12/26 13:24:42,36.31,27.27,1,4.0,64.9 χμ Ν της Κω
﻿1989/10/28 12:52:58,35.60,26.77,26,4.0,34.7 χμ ΔΝΔ της Καρπάθου
﻿1989/09/29 01:33:09,35.82,27.31,9,4.2,22.7 χμ ΒΑ της Καρπάθου
﻿1989/08/21 21:54:32,35.69,26.92,1,4.1,20.5 χμ Δ της Καρπάθου
﻿1989/07/19 10:08:45,36.26,27.18,1,4.1,66.1 χμ Β της Καρπάθου
﻿1989/06/18 00:30:48,35.46,27.41,12,4.1,33.2 χμ ΝΑ της Καρπάθου
﻿1989/05/29 01:15:05,36.21,27.46,1,4.0,66.8 χμ ΒΒΑ της Καρπάθου
﻿1989/03/28 18:30:34,35.72,27.37,7,4.2,21.2 χμ ΑΒΑ της Καρπάθου
﻿1989/03/09 00:28:32,35.35,27.73,6,4.4,63.6 χμ ΑΝΑ της Καρπάθου
﻿1989/03/08 06:49:27,36.34,27.72,92,4.2,46.4 χμ ΔΝΔ της Ρόδου
﻿1988/12/30 11:56:04,35.86,27.43,46,4.1,33.6 χμ ΒΑ της Καρπάθου
﻿1988/12/21 11:58:45,35.51,27.47,31,4.9,34.1 χμ ΑΝΑ της Καρπάθου
﻿1988/10/09 16:08:04,35.78,26.91,133,4.2,24.7 χμ ΔΒΔ της Καρπάθου
﻿1988/10/03 12:40:15,36.04,27.34,15,4.6,45.1 χμ ΒΒΑ της Καρπάθου
﻿1988/05/23 05:47:31,35.33,26.92,41,4.1,42.6 χμ ΝΝΔ της Καρπάθου
﻿1988/04/27 04:01:41,35.32,28.14,27,4.2,98.0 χμ ΑΝΑ της Καρπάθου
﻿1988/04/03 01:19:20,35.59,27.77,74,4.5,57.1 χμ Α της Καρπάθου
﻿1988/02/16 11:20:20,35.44,26.99,21,4.2,28.8 χμ ΝΝΔ της Καρπάθου
﻿1988/02/04 06:20:54,35.22,26.67,1,4.1,65.7 χμ ΝΔ της Καρπάθου
﻿1987/12/10 05:44:36,35.40,26.64,1,4.7,54.4 χμ ΔΝΔ της Καρπάθου
﻿1987/09/04 11:00:01,35.65,27.44,41,4.2,26.7 χμ Α της Καρπάθου
﻿1987/08/23 01:30:38,36.22,27.08,5,4.0,61.9 χμ Β της Καρπάθου
﻿1987/08/22 14:30:29,35.27,27.75,39,4.2,70.3 χμ ΝΑ της Καρπάθου
﻿1987/06/28 05:58:06,35.44,27.64,74,4.4,51.4 χμ ΑΝΑ της Καρπάθου
﻿1987/06/17 22:30:45,35.45,27.61,37,4.3,48.4 χμ ΑΝΑ της Καρπάθου
﻿1987/06/17 15:16:35,35.31,27.58,1,4.5,55.8 χμ ΝΑ της Καρπάθου
﻿1987/06/16 06:37:52,35.67,27.41,35,4.1,23.9 χμ Α της Καρπάθου
﻿1987/06/14 11:07:25,35.58,27.45,39,4.2,29.2 χμ ΑΝΑ της Καρπάθου
﻿1987/06/14 04:16:27,35.64,27.31,2,4.1,15.2 χμ Α της Καρπάθου
﻿1987/05/02 03:02:35,36.01,27.27,1,4.1,39.9 χμ ΒΒΑ της Καρπάθου
﻿1987/05/01 21:15:08,36.22,27.22,1,4.0,62.0 χμ Β της Καρπάθου
﻿1987/04/18 12:19:47,35.22,27.72,32,4.3,71.9 χμ ΝΑ της Καρπάθου
﻿1987/04/17 13:22:09,35.34,27.55,28,4.2,51.6 χμ ΝΑ της Καρπάθου
﻿1987/04/17 03:56:09,36.13,27.14,45,4.6,51.6 χμ Β της Καρπάθου
﻿1987/04/17 02:46:57,35.59,27.39,1,4.0,23.7 χμ ΑΝΑ της Καρπάθου
