﻿Origin Time,Latitude,Longitude,Depth (km),Magnitude (ML),Location
﻿1995/10/14 14:39:06,38.88,23.55,12,4.4,32.4 χμ Ν της Σκιάθου
﻿1995/06/28 03:04:24,38.79,24.03,5,4.3,47.9 χμ ΔΝΔ της Σκύρου
﻿1994/08/17 03:33:36,38.56,24.37,30,4.1,41.8 χμ ΝΝΔ της Σκύρου
﻿1994/04/15 23:50:11,38.92,23.26,21,4.4,33.5 χμ ΝΔ της Σκιάθου
﻿1994/02/13 20:12:38,38.59,24.24,5,4.2,44.8 χμ ΝΔ της Σκύρου
﻿1992/08/02 10:11:09,38.63,24.13,7,4.0,48.4 χμ ΝΔ της Σκύρου
﻿1991/06/15 01:11:45,39.13,23.47,18,4.0,4.2 χμ ΝΝΔ της Σκιάθου
﻿1991/06/14 09:42:23,39.15,23.49,39,4.0,1.9 χμ ΝΝΑ της Σκιάθου
﻿1991/01/15 14:05:35,38.64,23.76,2,4.1,24.1 χμ ΒΑ της Χαλκίδας
﻿1990/07/27 17:55:57,38.64,23.74,16,4.1,23.1 χμ ΒΒΑ της Χαλκίδας
﻿1990/03/02 18:08:35,39.06,23.76,14,4.3,26.7 χμ ΑΝΑ της Σκιάθου
﻿1990/02/08 07:47:30,39.15,23.59,1,4.0,9.4 χμ ΑΝΑ της Σκιάθου
﻿1990/01/27 19:52:40,38.58,23.63,10,4.0,13.2 χμ ΒΒΑ της Χαλκίδας
﻿1990/01/02 20:35:43,38.58,24.26,14,4.5,44.6 χμ ΝΔ της Σκύρου
﻿1989/03/19 05:49:44,38.89,23.73,41,4.2,37.4 χμ ΝΑ της Σκιάθου
﻿1988/07/14 12:05:52,38.67,23.29,1,4.0,25.3 χμ Α της Αταλάντης
﻿1988/07/12 02:26:53,38.78,23.44,1,4.5,37.8 χμ ΒΒΔ της Χαλκίδας
﻿1988/02/18 11:11:33,39.12,23.46,5,4.6,5.6 χμ ΝΝΔ της Σκιάθου
﻿1987/08/27 16:46:48,38.93,23.81,9,4.8,38.6 χμ ΝΑ της Σκιάθου
﻿1986/08/24 01:08:56,38.89,24.28,18,4.0,24.5 χμ Δ της Σκύρου
﻿1986/06/06 15:34:53,38.70,23.01,32,4.4,5.5 χμ Β της Αταλάντης
﻿1986/04/07 02:57:24,38.85,23.41,13,4.2,35.8 χμ Ν της Σκιάθου
﻿1985/10/19 22:36:27,38.77,24.03,22,4.1,48.5 χμ ΔΝΔ της Σκύρου
﻿1983/11/09 09:57:44,39.08,23.42,24,4.0,11.1 χμ ΝΝΔ της Σκιάθου
﻿1981/12/23 17:35:29,38.70,23.60,10,4.1,26.3 χμ Β της Χαλκίδας
﻿1981/09/20 19:54:14,38.60,23.60,10,4.1,15.2 χμ Β της Χαλκίδας
﻿1981/05/23 21:00:40,39.10,24.40,10,4.9,25.9 χμ ΒΒΔ της Σκύρου
﻿1981/04/18 08:07:02,38.50,23.10,10,4.3,19.0 χμ ΝΝΑ της Αταλάντης
﻿1981/04/13 08:11:47,38.40,23.40,10,4.3,18.8 χμ ΔΝΔ της Χαλκίδας
﻿1981/04/02 01:38:37,39.10,23.40,10,4.1,10.3 χμ ΝΔ της Σκιάθου
﻿1980/11/14 18:04:29,39.10,24.30,10,4.4,31.5 χμ ΒΔ της Σκύρου
﻿1980/11/12 15:35:43,39.10,24.20,10,4.7,38.2 χμ ΒΔ της Σκύρου
﻿1979/06/26 15:34:32,38.80,23.30,10,4.3,30.9 χμ ΑΒΑ της Αταλάντης
﻿1979/06/26 03:34:34,39.10,24.40,10,4.4,25.9 χμ ΒΒΔ της Σκύρου
﻿1979/06/23 20:07:38,38.80,23.40,10,4.1,38.5 χμ ΑΒΑ της Αταλάντης
﻿1979/03/13 13:48:58,38.50,24.40,10,4.6,47.1 χμ ΝΝΔ της Σκύρου
﻿1978/09/09 16:32:00,38.40,23.10,33,4.4,20.1 χμ Α της Λειβαδιάς
﻿1977/05/13 18:17:45,39.10,23.60,10,4.6,12.5 χμ ΝΑ της Σκιάθου
﻿1977/05/13 16:14:32,39.10,23.70,10,4.0,20.1 χμ ΑΝΑ της Σκιάθου
﻿1976/10/17 00:27:27,38.60,23.10,10,4.1,10.4 χμ ΑΝΑ της Αταλάντης
﻿1976/10/17 00:22:23,38.60,23.10,10,4.1,10.4 χμ ΑΝΑ της Αταλάντης
﻿1976/05/19 16:44:09,38.70,23.30,10,4.2,26.7 χμ ΑΒΑ της Αταλάντης
﻿1975/04/18 20:59:12,39.00,23.50,10,4.1,18.6 χμ Ν της Σκιάθου
﻿1975/04/01 08:20:02,38.50,23.20,10,4.0,24.2 χμ ΝΑ της Αταλάντης
﻿1974/12/04 23:21:35,38.50,23.00,10,4.0,13.1 χμ ΑΒΑ της Λειβαδιάς
﻿1974/12/01 06:21:13,38.40,23.00,10,4.4,11.7 χμ ΑΝΑ της Λειβαδιάς
﻿1974/11/14 22:01:15,38.60,23.10,10,4.1,10.4 χμ ΑΝΑ της Αταλάντης
﻿1974/11/14 15:29:44,38.50,23.00,10,4.8,13.1 χμ ΑΒΑ της Λειβαδιάς
﻿1974/11/14 14:26:49,38.40,23.10,10,4.7,20.1 χμ Α της Λειβαδιάς
﻿1974/11/14 13:22:32,38.40,23.10,10,4.7,20.1 χμ Α της Λειβαδιάς
﻿1974/09/02 23:26:06,38.60,23.70,10,4.0,17.5 χμ ΒΒΑ της Χαλκίδας
﻿1974/08/30 00:13:37,38.60,23.80,10,4.0,23.1 χμ ΒΑ της Χαλκίδας
﻿1973/05/07 22:38:01,38.90,24.20,10,4.2,31.4 χμ Δ της Σκύρου
﻿1973/05/05 08:09:41,39.00,23.50,10,4.0,18.6 χμ Ν της Σκιάθου
﻿1972/12/23 12:55:42,38.80,23.50,10,4.0,38.4 χμ ΒΒΔ της Χαλκίδας
﻿1971/11/08 00:04:47,38.70,23.70,10,4.1,27.7 χμ ΒΒΑ της Χαλκίδας
﻿1971/10/22 21:04:53,38.70,23.80,10,4.0,31.5 χμ ΒΒΑ της Χαλκίδας
﻿1970/02/10 02:31:11,38.90,24.20,10,4.3,31.4 χμ Δ της Σκύρου
﻿1969/12/27 07:31:50,39.10,23.70,10,4.3,20.1 χμ ΑΝΑ της Σκιάθου
﻿1969/07/17 23:01:14,38.90,23.70,10,4.2,35.1 χμ ΝΝΑ της Σκιάθου
﻿1968/11/06 05:12:15,39.00,23.50,10,4.0,18.6 χμ Ν της Σκιάθου
﻿1968/08/09 07:38:50,38.90,24.40,10,4.0,14.1 χμ Δ της Σκύρου
﻿1968/05/28 21:31:40,38.80,23.30,10,4.3,30.9 χμ ΑΒΑ της Αταλάντης
﻿1968/04/07 03:41:55,38.70,24.40,10,4.2,26.7 χμ ΝΝΔ της Σκύρου
﻿1967/04/04 17:54:58,39.10,24.40,10,4.0,25.9 χμ ΒΒΔ της Σκύρου
﻿1967/02/06 17:16:25,38.90,23.40,10,4.0,30.5 χμ ΝΝΔ της Σκιάθου
﻿1966/06/25 17:27:49,39.00,23.25,10,4.0,27.4 χμ ΝΔ της Σκιάθου
﻿1966/06/25 17:05:02,38.75,23.25,10,4.0,24.4 χμ ΑΒΑ της Αταλάντης
﻿1966/01/20 00:39:00,39.02,24.40,10,4.4,19.1 χμ ΒΔ της Σκύρου
﻿1965/11/26 09:03:51,39.00,24.20,10,4.4,33.2 χμ ΔΒΔ της Σκύρου
﻿1965/03/10 21:50:20,39.00,24.00,10,4.8,48.3 χμ ΑΝΑ της Σκιάθου
﻿1965/03/10 00:04:36,39.00,24.00,10,4.8,48.3 χμ ΑΝΑ της Σκιάθου
﻿1965/03/09 20:14:29,39.00,24.00,10,4.4,48.3 χμ ΑΝΑ της Σκιάθου
﻿1965/03/09 19:16:49,39.00,24.00,10,4.2,48.3 χμ ΑΝΑ της Σκιάθου
﻿1964/07/12 23:32:50,38.50,23.25,10,4.4,27.5 χμ ΝΑ της Αταλάντης
﻿1964/02/24 23:30:25,38.90,23.90,10,5.3,46.6 χμ ΝΑ της Σκιάθου
