﻿Origin Time,Latitude,Longitude,Depth (km),Magnitude (ML),Location
﻿1994/05/24 02:18:35,38.69,26.37,10,5.2,41.2 χμ ΒΒΑ της Χίου
﻿1994/05/24 02:05:37,38.71,26.32,12,5.6,41.3 χμ ΒΒΑ της Χίου
﻿1989/11/12 04:50:05,38.62,26.06,4,4.2,28.8 χμ ΒΒΔ της Χίου
﻿1985/06/13 00:53:10,39.05,26.29,41,4.4,13.4 χμ ΝΝΑ της Μυτιλήνης
﻿1984/10/24 06:32:53,38.99,26.50,41,4.0,29.2 χμ ΝΑ της Μυτιλήνης
﻿1984/08/22 23:29:22,38.85,26.40,37,4.0,37.5 χμ ΝΝΑ της Μυτιλήνης
﻿1984/06/26 19:48:09,38.81,25.87,39,4.8,51.5 χμ ΝΔ της Μυτιλήνης
﻿1984/06/17 07:52:58,38.67,25.99,12,4.1,35.9 χμ ΒΒΔ της Χίου
﻿1984/06/17 07:48:01,38.88,25.99,41,5.3,39.0 χμ ΝΔ της Μυτιλήνης
﻿1982/06/25 16:52:36,38.80,26.00,10,4.0,46.1 χμ ΝΝΔ της Μυτιλήνης
﻿1976/10/21 01:45:25,38.60,26.40,11,4.0,34.6 χμ ΒΑ της Χίου
﻿1975/02/09 12:36:01,38.60,26.10,10,4.1,26.0 χμ Β της Χίου
﻿1968/10/28 15:54:29,38.80,25.90,10,4.6,50.8 χμ ΝΔ της Μυτιλήνης
﻿1968/10/27 10:54:52,39.00,26.10,10,4.0,22.6 χμ ΝΔ της Μυτιλήνης
