﻿Origin Time,Latitude,Longitude,Depth (km),Magnitude (ML),Location
﻿2004/06/12 11:45:22,36.70,26.85,153,4.0,44.6 χμ ΔΝΔ της Κω
﻿2003/11/18 18:36:19,36.65,26.84,146,4.1,48.3 χμ ΝΔ της Κω
﻿2003/09/13 13:46:15,36.65,26.92,146,4.6,42.6 χμ ΝΔ της Κω
﻿2003/05/15 19:34:23,36.49,27.55,35,4.0,50.5 χμ ΝΝΑ της Κω
﻿2002/11/02 23:47:46,36.83,27.37,19,4.1,10.1 χμ ΝΑ της Κω
﻿2001/12/29 23:12:31,36.60,28.16,92,4.3,18.6 χμ ΒΒΔ της Ρόδου
﻿2000/09/16 04:41:43,36.79,27.63,39,4.2,32.5 χμ ΑΝΑ της Κω
﻿1999/12/26 03:37:29,36.62,27.97,75,4.2,30.1 χμ ΒΔ της Ρόδου
﻿1999/10/05 01:04:59,36.75,28.11,7,4.2,35.8 χμ ΒΒΔ της Ρόδου
﻿1999/10/05 00:59:59,36.88,28.16,20,4.1,49.2 χμ Β της Ρόδου
﻿1999/10/05 00:53:28,36.83,28.14,20,4.8,43.9 χμ Β της Ρόδου
﻿1999/04/08 00:13:12,36.60,26.70,126,4.0,61.8 χμ ΔΝΔ της Κω
﻿1998/11/19 03:54:23,36.65,27.55,39,4.3,35.7 χμ ΝΑ της Κω
﻿1998/10/17 10:02:06,36.73,26.72,165,4.0,53.8 χμ ΔΝΔ της Κω
﻿1998/03/02 16:14:32,36.51,27.61,5,4.0,51.3 χμ ΝΑ της Κω
﻿1998/01/28 07:56:52,36.54,27.07,5,4.1,43.9 χμ ΝΝΔ της Κω
﻿1997/12/27 19:17:53,36.66,27.14,9,4.3,29.1 χμ ΝΝΔ της Κω
﻿1997/10/18 07:42:38,36.47,27.28,9,4.1,47.1 χμ Ν της Κω
﻿1997/09/24 15:11:00,36.76,27.34,6,4.1,15.5 χμ ΝΝΑ της Κω
﻿1997/09/21 16:25:24,36.72,27.37,35,4.1,20.6 χμ ΝΝΑ της Κω
﻿1997/08/29 14:36:38,36.45,27.19,5,4.1,50.1 χμ Ν της Κω
﻿1997/08/27 06:56:35,36.60,27.09,4,4.7,37.1 χμ ΝΝΔ της Κω
﻿1997/08/27 03:50:24,36.64,27.06,5,4.8,34.8 χμ ΝΔ της Κω
﻿1997/08/25 05:50:20,36.62,27.14,36,4.1,33.2 χμ ΝΝΔ της Κω
﻿1997/08/08 09:40:58,36.49,27.02,5,4.0,50.9 χμ ΝΝΔ της Κω
﻿1997/08/08 09:25:33,36.56,27.09,5,4.5,41.1 χμ ΝΝΔ της Κω
﻿1997/08/08 09:17:12,36.50,27.01,5,4.4,50.3 χμ ΝΝΔ της Κω
﻿1997/08/08 08:33:57,36.78,27.33,27,4.1,13.1 χμ ΝΝΑ της Κω
﻿1997/05/18 16:34:19,36.65,27.93,14,4.0,35.0 χμ ΒΔ της Ρόδου
﻿1997/03/20 23:00:05,36.77,27.24,23,4.0,14.4 χμ ΝΝΔ της Κω
﻿1997/02/25 21:25:32,36.48,27.26,39,4.3,46.0 χμ Ν της Κω
﻿1996/12/22 03:47:13,36.49,27.24,1,4.0,45.1 χμ Ν της Κω
﻿1996/12/15 10:28:34,36.70,26.97,144,4.2,35.6 χμ ΝΔ της Κω
﻿1996/12/12 13:12:15,36.68,26.70,164,4.1,57.6 χμ ΔΝΔ της Κω
﻿1996/12/10 13:25:10,36.85,27.73,38,4.2,39.5 χμ Α της Κω
﻿1996/09/27 04:25:29,36.47,27.36,29,4.1,47.5 χμ Ν της Κω
﻿1996/09/27 02:24:44,36.53,27.15,5,4.0,42.3 χμ ΝΝΔ της Κω
﻿1996/08/31 11:08:37,36.59,27.02,1,4.0,41.4 χμ ΝΔ της Κω
﻿1996/08/23 09:51:26,36.72,27.58,33,4.0,32.3 χμ ΝΑ της Κω
﻿1996/08/20 15:44:18,36.60,27.06,1,4.3,38.5 χμ ΝΝΔ της Κω
﻿1996/08/19 23:01:36,36.62,27.20,39,4.0,31.4 χμ ΝΝΔ της Κω
﻿1996/07/29 23:54:39,36.71,27.21,37,4.0,21.6 χμ ΝΝΔ της Κω
﻿1996/07/24 08:14:25,36.67,27.51,35,4.0,31.7 χμ ΝΑ της Κω
﻿1996/07/24 00:52:13,36.74,27.35,34,4.1,17.9 χμ ΝΝΑ της Κω
﻿1996/07/24 00:43:22,36.69,27.20,88,4.5,24.0 χμ ΝΝΔ της Κω
﻿1996/07/23 15:45:39,36.70,27.29,38,4.1,21.5 χμ Ν της Κω
﻿1996/07/23 15:17:58,36.69,27.24,33,4.3,23.0 χμ Ν της Κω
﻿1996/07/22 06:02:46,36.61,26.91,9,4.0,46.2 χμ ΝΔ της Κω
﻿1996/05/21 14:52:20,36.58,26.71,149,4.2,62.2 χμ ΝΔ της Κω
﻿1996/04/12 15:39:11,36.62,27.09,156,5.0,35.2 χμ ΝΝΔ της Κω
﻿1996/03/31 05:45:56,36.58,26.86,1,4.1,51.7 χμ ΝΔ της Κω
﻿1995/11/30 11:49:35,36.60,27.14,136,4.8,35.2 χμ ΝΝΔ της Κω
﻿1995/11/27 13:26:04,36.47,27.31,38,4.0,47.1 χμ Ν της Κω
﻿1995/10/30 15:45:54,36.62,28.13,7,4.1,21.6 χμ ΒΒΔ της Ρόδου
﻿1995/10/30 13:06:37,36.65,28.18,5,4.0,23.6 χμ Β της Ρόδου
﻿1995/09/21 23:52:44,36.56,26.71,38,4.3,63.5 χμ ΝΔ της Κω
﻿1995/08/22 14:26:38,36.86,27.41,5,4.0,11.4 χμ ΑΝΑ της Κω
﻿1995/08/22 05:34:18,36.62,26.73,165,4.8,58.3 χμ ΔΝΔ της Κω
﻿1995/07/04 18:21:19,36.75,28.01,5,4.0,39.3 χμ ΒΒΔ της Ρόδου
﻿1995/03/07 03:55:01,36.83,28.01,5,4.0,47.2 χμ ΒΒΔ της Ρόδου
﻿1993/12/02 21:29:00,36.72,26.89,38,4.1,40.4 χμ ΔΝΔ της Κω
﻿1993/04/24 04:13:58,36.51,26.76,105,4.0,63.6 χμ ΝΔ της Κω
﻿1992/06/09 20:06:50,36.64,27.96,40,4.0,32.3 χμ ΒΔ της Ρόδου
﻿1992/04/07 01:24:02,36.63,27.16,5,4.5,31.5 χμ ΝΝΔ της Κω
﻿1990/09/29 16:28:52,36.52,28.19,59,4.1,9.3 χμ ΒΒΔ της Ρόδου
﻿1990/06/13 21:34:37,36.56,27.08,2,4.1,41.5 χμ ΝΝΔ της Κω
﻿1990/04/22 16:35:44,36.61,26.93,140,4.2,44.9 χμ ΝΔ της Κω
﻿1989/12/25 17:49:06,36.79,26.72,39,4.1,51.9 χμ ΔΝΔ της Κω
﻿1989/11/24 05:14:23,36.49,26.64,1,4.0,73.2 χμ ΝΔ της Κω
﻿1989/11/24 01:48:42,36.79,26.71,15,4.1,52.8 χμ ΔΝΔ της Κω
﻿1989/11/01 13:59:30,36.53,26.95,121,4.1,50.4 χμ ΝΔ της Κω
﻿1989/01/08 21:13:27,36.88,27.51,1,4.0,19.7 χμ Α της Κω
﻿1987/12/26 10:28:54,36.87,28.21,85,4.1,47.7 χμ Β της Ρόδου
﻿1987/06/19 18:45:44,36.74,28.02,43,4.6,37.9 χμ ΒΒΔ της Ρόδου
﻿1986/07/29 17:40:51,36.60,27.85,42,4.0,37.7 χμ ΔΒΔ της Ρόδου
﻿1985/12/23 20:08:57,36.82,26.69,5,4.9,53.9 χμ Δ της Κω
﻿1985/12/23 16:56:13,36.85,26.81,5,4.2,42.9 χμ Δ της Κω
﻿1985/12/03 18:12:41,36.61,26.81,137,4.2,53.0 χμ ΝΔ της Κω
﻿1985/04/10 08:35:09,36.85,27.67,39,4.2,34.2 χμ Α της Κω
﻿1985/02/17 10:45:31,36.54,27.43,83,4.2,41.3 χμ ΝΝΑ της Κω
﻿1983/11/21 17:19:18,36.47,26.83,30,4.1,62.4 χμ ΝΔ της Κω
﻿1983/09/27 23:59:38,36.62,26.97,165,5.2,41.6 χμ ΝΔ της Κω
﻿1983/04/14 09:36:29,36.64,27.35,85,4.0,28.7 χμ Ν της Κω
﻿1983/02/12 19:27:43,36.60,27.31,10,4.2,32.7 χμ Ν της Κω
﻿1982/05/05 18:58:41,36.50,27.00,10,4.1,50.8 χμ ΝΝΔ της Κω
﻿1982/04/18 23:18:03,36.60,27.10,100,4.2,36.7 χμ ΝΝΔ της Κω
﻿1979/11/23 10:42:17,36.50,27.70,10,4.0,47.2 χμ Δ της Ρόδου
﻿1979/11/06 23:07:32,36.70,27.80,10,4.0,47.5 χμ ΒΔ της Ρόδου
﻿1979/10/21 13:53:08,36.50,27.50,10,4.2,47.6 χμ ΝΝΑ της Κω
﻿1978/02/28 00:43:05,36.80,27.40,10,4.1,14.3 χμ ΝΑ της Κω
﻿1977/03/28 10:50:16,36.80,27.80,10,4.6,46.6 χμ ΑΝΑ της Κω
﻿1977/03/08 03:01:40,36.65,28.20,10,4.2,23.3 χμ Β της Ρόδου
﻿1976/11/28 19:05:25,36.55,27.20,10,4.0,39.0 χμ ΝΝΔ της Κω
﻿1976/11/27 00:52:43,36.45,27.20,5,4.1,49.9 χμ Ν της Κω
﻿1976/11/26 23:56:11,36.50,27.30,8,4.0,43.7 χμ Ν της Κω
﻿1976/11/25 23:52:46,36.50,27.20,10,4.0,44.4 χμ Ν της Κω
﻿1976/08/17 17:37:56,36.60,27.10,147,4.3,36.7 χμ ΝΝΔ της Κω
﻿1976/02/10 09:52:10,36.70,27.60,10,4.3,35.1 χμ ΝΑ της Κω
﻿1975/09/23 21:34:18,36.60,26.90,100,4.0,47.6 χμ ΝΔ της Κω
﻿1975/05/31 12:41:24,36.70,28.10,10,4.3,30.8 χμ ΒΒΔ της Ρόδου
﻿1974/05/12 15:06:14,36.50,27.40,100,4.0,44.8 χμ ΝΝΑ της Κω
﻿1974/05/12 00:21:01,36.70,26.80,100,4.2,48.5 χμ ΔΝΔ της Κω
﻿1974/05/09 17:02:23,36.60,27.00,10,4.6,41.5 χμ ΝΔ της Κω
﻿1974/02/05 15:05:26,36.70,26.80,150,4.2,48.5 χμ ΔΝΔ της Κω
﻿1973/09/12 01:26:53,36.70,26.80,100,4.0,48.5 χμ ΔΝΔ της Κω
﻿1972/04/01 20:24:34,36.50,28.20,10,4.3,6.9 χμ ΒΒΔ της Ρόδου
﻿1972/03/31 20:31:59,36.80,27.10,10,4.5,19.8 χμ ΔΝΔ της Κω
﻿1972/03/25 06:16:04,36.70,27.10,10,4.0,27.3 χμ ΝΔ της Κω
﻿1972/02/14 04:04:24,36.50,26.70,10,4.3,68.3 χμ ΝΔ της Κω
﻿1972/01/20 02:15:07,36.70,26.90,10,4.3,40.8 χμ ΔΝΔ της Κω
﻿1972/01/20 00:52:21,36.70,27.00,10,4.8,33.5 χμ ΝΔ της Κω
﻿1971/11/12 12:30:50,36.70,26.80,10,4.8,48.5 χμ ΔΝΔ της Κω
﻿1970/06/28 09:20:47,36.80,27.00,10,4.2,27.7 χμ ΔΝΔ της Κω
﻿1970/06/16 09:46:45,36.60,27.90,10,4.0,33.8 χμ ΔΒΔ της Ρόδου
﻿1970/02/20 20:19:30,36.80,27.20,10,4.0,13.0 χμ ΝΔ της Κω
﻿1970/02/20 10:06:09,36.70,27.20,10,4.2,22.9 χμ ΝΝΔ της Κω
﻿1970/02/18 19:49:07,36.60,27.10,10,4.0,36.7 χμ ΝΝΔ της Κω
﻿1969/12/21 22:01:09,36.80,28.20,50,4.2,40.0 χμ Β της Ρόδου
﻿1969/04/27 10:58:23,36.60,28.00,10,4.6,26.6 χμ ΒΔ της Ρόδου
﻿1969/02/26 12:35:42,36.50,27.40,10,4.2,44.8 χμ ΝΝΑ της Κω
﻿1968/12/21 06:43:31,36.75,27.25,10,4.1,16.3 χμ ΝΝΔ της Κω
﻿1968/12/21 03:54:27,36.60,27.30,10,4.1,32.6 χμ Ν της Κω
﻿1968/12/21 00:36:35,36.70,27.00,10,5.0,33.5 χμ ΝΔ της Κω
﻿1968/12/05 07:52:05,36.60,27.10,10,6.1,36.7 χμ ΝΝΔ της Κω
﻿1968/12/04 20:30:19,36.60,27.00,10,4.6,41.5 χμ ΝΔ της Κω
﻿1968/12/04 19:37:18,36.60,27.00,10,4.9,41.5 χμ ΝΔ της Κω
﻿1968/12/04 18:43:24,36.50,26.90,10,4.8,55.8 χμ ΝΔ της Κω
﻿1968/11/12 06:52:25,36.80,27.30,10,4.1,10.4 χμ Ν της Κω
﻿1968/11/12 06:08:49,36.80,27.20,10,4.0,13.0 χμ ΝΔ της Κω
﻿1968/11/12 04:00:57,36.80,27.20,10,4.2,13.0 χμ ΝΔ της Κω
﻿1968/11/12 03:41:55,36.80,27.20,10,4.3,13.0 χμ ΝΔ της Κω
﻿1968/11/12 03:37:35,36.80,27.30,10,5.1,10.4 χμ Ν της Κω
﻿1968/11/11 23:53:06,36.80,26.70,10,4.4,53.4 χμ Δ της Κω
﻿1968/11/11 23:34:21,36.80,26.70,10,4.8,53.4 χμ Δ της Κω
﻿1968/11/03 14:07:59,36.70,27.20,10,4.0,22.9 χμ ΝΝΔ της Κω
﻿1968/10/31 20:40:44,36.75,27.50,10,4.1,24.6 χμ ΝΑ της Κω
﻿1968/10/31 11:08:14,36.50,27.50,10,4.1,47.6 χμ ΝΝΑ της Κω
﻿1968/10/31 07:51:06,36.50,27.10,10,4.1,46.9 χμ ΝΝΔ της Κω
﻿1968/10/31 03:52:55,36.75,27.00,10,4.0,30.3 χμ ΔΝΔ της Κω
﻿1968/10/31 03:22:14,36.70,27.10,10,5.6,27.3 χμ ΝΔ της Κω
﻿1968/10/28 13:57:42,36.75,27.75,10,4.0,44.0 χμ ΑΝΑ της Κω
﻿1968/10/27 22:29:44,36.60,27.20,10,4.2,33.6 χμ ΝΝΔ της Κω
﻿1968/10/27 22:06:25,36.50,27.20,10,4.3,44.4 χμ Ν της Κω
﻿1968/02/07 22:22:21,36.60,26.80,150,5.0,54.4 χμ ΝΔ της Κω
