﻿Origin Time,Latitude,Longitude,Depth (km),Magnitude (ML),Location
﻿1988/04/18 22:00:23,35.20,25.82,3,4.3,64.1 χμ ΑΝΑ του Ηρακλείου
﻿1988/01/25 22:39:17,35.29,26.50,1,4.0,71.8 χμ ΝΔ της Καρπάθου
﻿1987/12/21 19:34:36,35.48,26.24,1,4.0,84.4 χμ ΔΝΔ της Καρπάθου
﻿1987/10/22 17:52:18,34.90,26.38,1,4.3,109.9 χμ ΝΔ της Καρπάθου
﻿1987/10/02 00:32:16,34.87,26.01,10,4.2,94.7 χμ ΑΝΑ του Ηρακλείου
﻿1987/09/20 11:41:09,34.99,25.65,10,4.6,60.1 χμ ΝΑ του Ηρακλείου
﻿1987/08/25 03:26:24,34.77,26.52,1,4.1,114.7 χμ ΝΝΔ της Καρπάθου
﻿1987/08/15 09:12:15,34.68,26.55,79,4.1,122.3 χμ ΝΝΔ της Καρπάθου
﻿1987/07/23 12:30:24,34.86,26.62,1,4.0,101.5 χμ ΝΝΔ της Καρπάθου
﻿1987/04/25 23:46:11,34.89,25.80,32,4.0,77.8 χμ ΝΑ του Ηρακλείου
﻿1987/04/23 20:48:21,35.21,26.25,1,4.1,95.6 χμ ΔΝΔ της Καρπάθου
﻿1987/03/29 08:24:41,34.89,26.42,48,4.0,108.5 χμ ΝΔ της Καρπάθου
﻿1987/02/09 23:55:08,35.52,26.28,1,4.0,79.9 χμ ΔΝΔ της Καρπάθου
﻿1987/02/09 23:45:48,35.16,26.32,1,4.1,93.6 χμ ΝΔ της Καρπάθου
﻿1987/02/09 17:16:23,35.50,26.19,1,4.0,88.3 χμ ΔΝΔ της Καρπάθου
﻿1987/02/09 14:57:01,35.34,26.32,17,4.0,83.0 χμ ΔΝΔ της Καρπάθου
﻿1987/02/09 12:56:52,34.95,26.43,1,4.2,102.7 χμ ΝΔ της Καρπάθου
﻿1987/02/09 12:28:23,35.53,26.23,1,4.4,84.1 χμ Δ της Καρπάθου
﻿1986/12/31 11:12:31,35.03,26.03,1,4.0,88.1 χμ ΑΝΑ του Ηρακλείου
﻿1986/10/28 23:21:37,34.81,26.31,1,4.1,121.7 χμ ΑΝΑ του Ηρακλείου
﻿1986/10/28 11:50:47,34.97,26.31,7,4.1,108.3 χμ ΝΔ της Καρπάθου
﻿1986/10/20 16:48:59,35.30,26.29,1,4.0,87.5 χμ ΔΝΔ της Καρπάθου
﻿1986/10/18 15:53:54,34.91,25.85,1,4.0,80.1 χμ ΝΑ του Ηρακλείου
﻿1986/09/26 18:12:29,34.70,25.79,28,4.3,91.9 χμ ΝΑ του Ηρακλείου
﻿1986/07/29 07:54:19,35.06,26.41,5,4.0,94.8 χμ ΝΔ της Καρπάθου
﻿1986/05/22 21:02:37,34.87,26.57,17,4.0,102.8 χμ ΝΝΔ της Καρπάθου
﻿1986/05/22 20:34:31,34.72,26.60,5,4.0,116.3 χμ ΝΝΔ της Καρπάθου
﻿1986/05/22 20:20:58,34.95,26.53,22,4.0,97.2 χμ ΝΔ της Καρπάθου
﻿1986/05/22 19:52:25,34.89,26.56,5,4.8,101.3 χμ ΝΝΔ της Καρπάθου
﻿1986/02/16 02:06:20,34.83,26.60,16,4.1,105.3 χμ ΝΝΔ της Καρπάθου
﻿1986/01/27 10:49:07,34.97,25.82,5,4.0,74.1 χμ ΑΝΑ του Ηρακλείου
﻿1986/01/27 07:19:35,34.75,25.31,25,4.2,66.0 χμ ΝΝΑ του Ηρακλείου
﻿1985/10/26 08:59:48,34.82,25.94,14,4.0,92.6 χμ ΝΑ του Ηρακλείου
﻿1985/09/27 16:39:53,34.71,26.61,36,5.0,116.9 χμ ΝΝΔ της Καρπάθου
﻿1985/08/19 10:56:15,35.27,26.63,44,4.0,64.1 χμ ΝΔ της Καρπάθου
﻿1985/03/04 03:40:36,34.99,25.32,5,4.0,41.0 χμ ΝΝΑ του Ηρακλείου
﻿1984/11/20 15:41:52,35.61,26.54,33,4.1,55.0 χμ Δ της Καρπάθου
﻿1984/10/20 13:29:33,35.15,26.35,5,4.1,92.1 χμ ΝΔ της Καρπάθου
﻿1984/10/20 00:30:53,35.14,26.44,5,4.1,86.6 χμ ΝΔ της Καρπάθου
﻿1984/09/23 22:38:58,35.21,26.56,22,4.3,73.4 χμ ΝΔ της Καρπάθου
﻿1984/09/01 07:05:31,34.83,25.28,5,4.0,56.7 χμ ΝΝΑ του Ηρακλείου
﻿1984/07/24 18:07:55,34.89,26.28,5,4.2,115.2 χμ ΑΝΑ του Ηρακλείου
﻿1984/06/29 16:38:01,34.93,26.41,27,4.1,105.6 χμ ΝΔ της Καρπάθου
﻿1984/06/11 20:17:36,34.65,25.62,27,4.0,87.3 χμ ΝΝΑ του Ηρακλείου
﻿1984/06/10 09:01:05,35.33,26.22,10,4.3,91.7 χμ ΔΝΔ της Καρπάθου
﻿1984/03/01 09:08:33,35.45,25.50,61,4.2,36.3 χμ ΑΒΑ του Ηρακλείου
﻿1984/02/18 16:34:48,35.08,26.06,8,4.3,88.7 χμ ΑΝΑ του Ηρακλείου
﻿1983/12/31 06:36:02,35.34,26.40,5,4.1,76.6 χμ ΔΝΔ της Καρπάθου
﻿1983/12/11 17:54:10,35.02,26.13,46,4.1,97.0 χμ ΑΝΑ του Ηρακλείου
﻿1983/11/06 00:21:55,35.35,26.53,5,4.0,65.8 χμ ΔΝΔ της Καρπάθου
﻿1983/09/28 11:18:52,34.94,25.91,155,4.8,82.8 χμ ΑΝΑ του Ηρακλείου
﻿1983/03/19 21:41:49,35.35,25.30,28,5.2,15.6 χμ Α του Ηρακλείου
﻿1983/01/30 11:57:39,35.40,26.56,10,4.1,60.6 χμ ΔΝΔ της Καρπάθου
﻿1982/07/08 01:55:22,35.00,26.30,10,4.3,106.6 χμ ΝΔ της Καρπάθου
﻿1982/02/12 13:02:51,34.70,26.10,10,4.1,112.4 χμ ΝΑ του Ηρακλείου
﻿1982/02/11 02:36:19,34.90,25.20,10,4.3,47.7 χμ Ν του Ηρακλείου
﻿1981/12/03 10:14:39,34.80,26.60,10,4.3,108.3 χμ ΝΝΔ της Καρπάθου
﻿1981/11/28 11:28:08,34.90,26.60,10,4.3,98.5 χμ ΝΝΔ της Καρπάθου
﻿1981/09/03 05:18:51,35.10,25.90,100,4.1,74.2 χμ ΑΝΑ του Ηρακλείου
﻿1981/08/06 03:27:28,35.30,26.60,10,4.2,64.0 χμ ΝΔ της Καρπάθου
﻿1981/06/01 08:47:26,35.60,26.30,10,5.1,76.7 χμ Δ της Καρπάθου
﻿1981/01/07 20:37:20,34.70,25.40,10,4.0,73.7 χμ ΝΝΑ του Ηρακλείου
﻿1980/07/28 21:37:31,34.80,25.50,10,4.1,67.4 χμ ΝΝΑ του Ηρακλείου
﻿1980/06/22 18:05:43,35.60,26.60,10,4.4,49.8 χμ Δ της Καρπάθου
﻿1979/11/18 02:36:44,34.90,26.60,66,4.3,98.5 χμ ΝΝΔ της Καρπάθου
﻿1979/11/04 06:27:16,35.40,26.50,10,4.0,65.4 χμ ΔΝΔ της Καρπάθου
﻿1979/10/20 22:42:19,35.60,26.50,10,4.0,58.8 χμ Δ της Καρπάθου
﻿1979/09/27 05:35:07,34.70,25.60,10,4.2,81.6 χμ ΝΝΑ του Ηρακλείου
﻿1979/08/28 01:26:39,35.50,26.50,10,4.0,61.2 χμ ΔΝΔ της Καρπάθου
﻿1979/08/25 03:37:07,35.60,26.50,10,4.0,58.8 χμ Δ της Καρπάθου
﻿1979/08/11 22:30:23,35.30,26.50,10,4.5,71.2 χμ ΝΔ της Καρπάθου
﻿1979/08/10 09:48:49,35.40,26.40,10,4.0,73.6 χμ ΔΝΔ της Καρπάθου
﻿1979/08/10 05:59:17,35.40,26.40,10,4.1,73.6 χμ ΔΝΔ της Καρπάθου
﻿1979/08/08 15:50:04,35.40,26.40,10,4.3,73.6 χμ ΔΝΔ της Καρπάθου
﻿1979/08/08 14:16:41,35.40,26.40,10,4.1,73.6 χμ ΔΝΔ της Καρπάθου
﻿1979/08/08 09:41:52,35.60,26.40,10,4.0,67.7 χμ Δ της Καρπάθου
﻿1979/07/25 19:29:24,35.40,26.40,60,4.2,73.6 χμ ΔΝΔ της Καρπάθου
﻿1979/07/24 23:30:02,35.20,26.30,70,4.4,92.5 χμ ΝΔ της Καρπάθου
﻿1979/07/24 12:47:16,35.40,26.40,10,4.0,73.6 χμ ΔΝΔ της Καρπάθου
﻿1979/07/23 11:41:51,35.50,26.50,60,5.1,61.2 χμ ΔΝΔ της Καρπάθου
﻿1979/06/17 06:40:59,34.90,26.30,10,4.1,114.6 χμ ΝΔ της Καρπάθου
﻿1979/05/05 21:39:19,34.90,25.30,10,4.0,49.7 χμ ΝΝΑ του Ηρακλείου
﻿1978/11/01 12:55:08,34.80,26.00,33,4.1,98.3 χμ ΝΑ του Ηρακλείου
﻿1978/05/06 18:42:26,34.90,25.70,33,4.1,70.1 χμ ΝΑ του Ηρακλείου
﻿1978/05/01 04:37:30,34.90,25.40,33,4.2,53.2 χμ ΝΝΑ του Ηρακλείου
﻿1978/04/27 20:33:26,35.50,26.00,33,4.0,81.2 χμ ΑΒΑ του Ηρακλείου
﻿1978/04/22 05:01:19,35.40,26.10,33,4.0,88.3 χμ Α του Ηρακλείου
﻿1978/01/29 10:23:42,34.90,25.70,10,5.4,70.1 χμ ΝΑ του Ηρακλείου
﻿1977/09/10 00:56:10,34.70,26.20,10,4.1,119.6 χμ ΝΑ του Ηρακλείου
﻿1977/09/09 14:59:43,34.80,26.10,50,4.0,105.8 χμ ΑΝΑ του Ηρακλείου
﻿1977/05/16 08:16:04,35.60,26.50,40,4.1,58.8 χμ Δ της Καρπάθου
﻿1977/04/11 05:05:41,35.00,26.30,10,4.0,106.6 χμ ΝΔ της Καρπάθου
﻿1977/04/05 19:50:50,35.30,26.30,4,4.1,86.7 χμ ΔΝΔ της Καρπάθου
﻿1977/01/24 06:38:01,35.05,25.30,10,4.0,34.2 χμ ΝΝΑ του Ηρακλείου
﻿1976/11/29 17:16:05,34.95,25.80,10,4.2,73.8 χμ ΝΑ του Ηρακλείου
﻿1976/10/28 01:04:50,35.30,26.40,11,4.1,78.8 χμ ΔΝΔ της Καρπάθου
﻿1976/10/17 21:26:40,35.30,25.50,85,4.0,33.6 χμ Α του Ηρακλείου
﻿1976/09/30 21:20:03,34.80,25.25,49,4.0,59.4 χμ Ν του Ηρακλείου
﻿1976/08/02 05:15:36,35.60,25.80,104,4.1,67.9 χμ ΑΒΑ του Ηρακλείου
﻿1976/05/18 08:30:18,34.70,25.50,50,4.2,77.2 χμ ΝΝΑ του Ηρακλείου
﻿1976/04/16 15:17:15,35.00,26.40,10,4.1,100.3 χμ ΝΔ της Καρπάθου
﻿1976/04/04 22:26:29,35.00,26.20,10,4.1,103.7 χμ ΑΝΑ του Ηρακλείου
﻿1975/09/22 00:45:04,35.60,26.50,50,5.1,58.8 χμ Δ της Καρπάθου
﻿1975/03/24 07:33:05,34.80,26.20,10,4.2,113.5 χμ ΑΝΑ του Ηρακλείου
﻿1975/01/31 20:51:05,35.50,26.10,10,4.0,90.0 χμ ΑΒΑ του Ηρακλείου
﻿1974/12/26 23:42:02,35.10,26.20,10,4.2,100.3 χμ ΑΝΑ του Ηρακλείου
﻿1974/12/23 16:31:26,35.60,26.10,10,4.3,93.0 χμ ΑΒΑ του Ηρακλείου
﻿1974/05/19 22:01:11,35.40,26.40,50,4.8,73.6 χμ ΔΝΔ της Καρπάθου
﻿1974/01/27 21:06:18,35.30,25.30,10,4.1,15.6 χμ Α του Ηρακλείου
﻿1973/12/05 03:50:54,35.50,26.30,10,4.9,78.6 χμ ΔΝΔ της Καρπάθου
﻿1973/10/14 18:07:09,34.90,26.20,100,4.5,108.1 χμ ΑΝΑ του Ηρακλείου
﻿1973/10/13 06:00:37,34.90,26.40,100,4.3,108.8 χμ ΝΔ της Καρπάθου
﻿1973/10/09 09:09:11,34.70,25.30,10,4.1,71.2 χμ ΝΝΑ του Ηρακλείου
﻿1973/10/06 21:19:55,34.80,26.30,10,4.6,121.4 χμ ΑΝΑ του Ηρακλείου
﻿1972/11/16 01:17:02,35.60,26.60,10,4.0,49.8 χμ Δ της Καρπάθου
﻿1972/10/10 04:31:36,35.20,25.50,10,4.2,36.3 χμ ΑΝΑ του Ηρακλείου
﻿1972/09/26 12:17:12,35.00,26.00,50,4.2,86.9 χμ ΑΝΑ του Ηρακλείου
﻿1972/08/29 21:59:30,34.80,26.20,10,4.1,113.5 χμ ΑΝΑ του Ηρακλείου
﻿1972/08/22 02:44:09,35.20,26.10,10,4.0,89.1 χμ Α του Ηρακλείου
﻿1972/06/09 07:42:18,34.80,26.50,10,4.5,112.7 χμ ΝΝΔ της Καρπάθου
﻿1972/02/17 19:13:27,34.70,26.20,10,4.2,119.6 χμ ΝΑ του Ηρακλείου
﻿1972/01/17 05:54:23,35.50,26.60,10,4.0,52.6 χμ ΔΝΔ της Καρπάθου
﻿1971/01/03 23:18:42,34.70,26.30,10,4.8,127.2 χμ ΑΝΑ του Ηρακλείου
﻿1970/08/08 12:48:01,35.10,25.90,10,4.3,74.2 χμ ΑΝΑ του Ηρακλείου
﻿1970/06/23 06:33:18,35.50,26.10,10,4.0,90.0 χμ ΑΒΑ του Ηρακλείου
﻿1970/04/05 04:55:40,34.90,25.20,10,4.2,47.7 χμ Ν του Ηρακλείου
﻿1970/02/22 15:52:12,35.30,25.30,10,4.2,15.6 χμ Α του Ηρακλείου
﻿1970/02/22 15:48:27,35.40,25.20,10,4.1,10.4 χμ ΒΑ του Ηρακλείου
﻿1970/02/18 01:50:42,35.30,26.30,10,4.0,86.7 χμ ΔΝΔ της Καρπάθου
﻿1969/10/23 04:52:30,34.75,25.75,10,4.3,85.3 χμ ΝΑ του Ηρακλείου
﻿1969/08/21 02:03:50,34.90,26.50,10,4.4,103.4 χμ ΝΔ της Καρπάθου
﻿1969/07/24 23:33:56,34.90,26.00,10,4.1,92.1 χμ ΑΝΑ του Ηρακλείου
﻿1968/08/27 10:31:03,35.30,26.30,10,4.0,86.7 χμ ΔΝΔ της Καρπάθου
﻿1968/08/26 20:57:03,35.10,26.30,10,4.1,99.2 χμ ΝΔ της Καρπάθου
﻿1968/07/01 11:53:20,35.00,25.60,10,4.0,55.9 χμ ΝΑ του Ηρακλείου
﻿1968/07/01 11:05:31,34.90,25.60,10,4.0,63.7 χμ ΝΑ του Ηρακλείου
﻿1968/03/07 14:33:43,35.40,25.60,80,4.2,43.4 χμ Α του Ηρακλείου
﻿1967/06/08 20:09:52,34.80,26.60,10,4.4,108.3 χμ ΝΝΔ της Καρπάθου
﻿1967/06/07 15:54:36,34.90,26.50,10,4.2,103.4 χμ ΝΔ της Καρπάθου
﻿1966/01/16 20:15:24,35.40,25.80,10,4.4,61.3 χμ Α του Ηρακλείου
﻿1965/10/10 19:17:29,35.00,25.50,10,4.3,49.3 χμ ΝΑ του Ηρακλείου
﻿1965/09/20 02:45:29,35.40,26.50,10,4.4,65.4 χμ ΔΝΔ της Καρπάθου
﻿1965/09/05 16:34:35,35.25,25.25,10,4.1,13.7 χμ ΝΑ του Ηρακλείου
﻿1964/10/17 09:50:27,35.00,25.50,10,5.9,49.3 χμ ΝΑ του Ηρακλείου
﻿1964/07/18 03:40:11,35.50,25.50,10,5.4,38.7 χμ ΑΒΑ του Ηρακλείου
