﻿Origin Time,Latitude,Longitude,Depth (km),Magnitude (ML),Location
﻿1987/05/29 18:40:33,37.53,21.60,29,5.0,21.6 χμ ΝΑ του Πύργου
﻿1987/02/01 05:35:35,37.86,21.77,1,4.4,34.3 χμ ΒΑ του Πύργου
﻿1986/09/15 11:41:30,37.08,22.07,1,4.8,6.0 χμ ΒΔ της Καλαμάτας
﻿1986/07/05 21:24:26,37.23,21.61,9,4.5,46.6 χμ Β της Μεθώνης
﻿1986/04/08 10:52:57,37.65,21.75,24,4.0,26.7 χμ Α του Πύργου
﻿1986/02/22 21:11:37,36.88,21.96,36,4.1,22.4 χμ ΝΔ της Καλαμάτας
﻿1984/10/25 09:49:18,37.16,21.87,5,4.5,25.5 χμ ΔΒΔ της Καλαμάτας
﻿1984/10/09 08:12:13,37.04,21.74,5,4.2,25.1 χμ Β της Μεθώνης
﻿1984/10/09 04:30:42,37.10,21.78,5,4.7,30.4 χμ ΔΒΔ της Καλαμάτας
﻿1984/10/09 02:12:23,37.13,21.83,5,4.0,27.2 χμ ΔΒΔ της Καλαμάτας
﻿1984/02/07 01:38:55,37.92,22.06,5,4.0,13.3 χμ ΝΝΔ των Καλαβρύτων
﻿1984/01/12 03:44:51,37.19,21.52,5,4.2,44.5 χμ ΒΒΔ της Μεθώνης
﻿1983/04/11 17:23:07,37.91,21.89,10,4.3,23.8 χμ ΝΔ των Καλαβρύτων
﻿1983/02/24 17:58:09,36.63,22.10,10,4.1,41.3 χμ ΑΝΑ της Μεθώνης
﻿1983/02/20 05:45:11,37.70,21.34,2,4.4,9.9 χμ Δ του Πύργου
﻿1983/02/19 15:55:10,37.17,21.45,10,4.5,45.1 χμ ΒΒΔ της Μεθώνης
﻿1982/11/20 07:36:42,36.75,21.64,7,4.5,9.1 χμ ΝΔ της Μεθώνης
﻿1982/05/05 22:53:20,37.60,21.50,10,4.3,10.3 χμ ΝΝΑ του Πύργου
﻿1982/04/26 09:32:32,37.60,21.50,10,4.0,10.3 χμ ΝΝΑ του Πύργου
﻿1982/04/26 06:24:30,37.70,21.60,10,4.1,13.3 χμ Α του Πύργου
﻿1981/10/31 10:46:43,37.70,21.30,10,4.6,13.3 χμ Δ του Πύργου
﻿1981/09/23 20:18:32,36.80,22.10,10,4.2,26.6 χμ Ν της Καλαμάτας
﻿1980/12/25 05:48:57,36.90,21.40,10,4.6,28.3 χμ ΔΒΔ της Μεθώνης
﻿1979/12/01 13:34:28,37.20,21.70,10,4.9,40.9 χμ ΔΒΔ της Καλαμάτας
﻿1979/05/27 03:20:50,36.60,21.70,10,4.4,24.1 χμ Ν της Μεθώνης
﻿1979/04/03 10:30:32,37.60,21.40,10,4.2,10.3 χμ ΝΝΔ του Πύργου
﻿1979/03/30 06:45:45,37.60,21.50,10,4.2,10.3 χμ ΝΝΑ του Πύργου
﻿1979/03/26 08:05:58,37.60,21.40,10,4.5,10.3 χμ ΝΝΔ του Πύργου
﻿1979/03/26 01:56:58,37.60,21.50,10,4.1,10.3 χμ ΝΝΑ του Πύργου
﻿1978/03/16 05:58:08,36.60,21.30,10,4.2,43.0 χμ ΝΔ της Μεθώνης
﻿1978/03/16 05:51:52,36.60,21.50,10,4.6,30.0 χμ ΝΔ της Μεθώνης
﻿1977/08/30 14:45:03,36.60,21.70,5,4.2,24.1 χμ Ν της Μεθώνης
﻿1977/07/30 19:51:38,36.80,21.70,28,4.4,1.9 χμ Ν της Μεθώνης
﻿1977/06/06 04:32:55,37.05,21.40,10,4.3,37.2 χμ ΒΔ της Μεθώνης
﻿1977/02/23 20:21:14,36.70,21.70,27,4.0,13.0 χμ Ν της Μεθώνης
﻿1976/07/23 20:50:58,37.90,21.30,10,4.1,2.9 χμ Δ της Ανδραβίδας
﻿1975/10/25 07:25:22,37.70,22.00,10,4.2,38.2 χμ ΝΝΔ των Καλαβρύτων
﻿1975/01/06 20:07:00,37.90,22.00,10,4.0,17.7 χμ ΝΔ των Καλαβρύτων
﻿1973/05/22 15:26:07,36.70,22.10,10,4.2,37.7 χμ Ν της Καλαμάτας
﻿1973/01/10 03:24:08,37.70,21.30,10,4.6,13.3 χμ Δ του Πύργου
﻿1972/06/05 10:44:55,37.70,21.30,10,4.0,13.3 χμ Δ του Πύργου
﻿1971/10/10 18:38:37,37.60,21.30,100,4.0,16.1 χμ ΝΔ του Πύργου
﻿1971/09/26 05:44:22,37.50,21.70,10,4.2,30.0 χμ ΝΑ του Πύργου
﻿1970/08/08 12:13:18,37.80,21.90,10,4.1,31.8 χμ ΝΔ των Καλαβρύτων
﻿1966/06/11 12:05:03,37.20,21.50,10,4.3,46.2 χμ ΒΒΔ της Μεθώνης
﻿1966/05/24 11:09:21,37.50,21.90,10,4.2,42.3 χμ Δ της Τρίπολης
﻿1966/05/24 09:39:22,37.25,21.75,10,4.5,39.9 χμ ΒΔ της Καλαμάτας
﻿1965/05/15 13:34:38,37.50,21.75,10,4.0,33.4 χμ ΝΑ του Πύργου
﻿1965/01/15 14:56:36,36.75,21.75,10,4.5,8.6 χμ ΝΝΑ της Μεθώνης
﻿1965/01/12 17:26:01,37.00,22.00,10,4.0,11.0 χμ ΔΝΔ της Καλαμάτας
