Origin Time (GMT),Latitude,Longitude,Depth (km),Magnitude (ML),Location
1997-12-20 10:35:49,34.9100,24.4100,39,4.1,50.9 km S of Rethimnon
1997-12-17 09:40:12,34.9600,23.2400,34,4.7,93.4 km SW of Chania
1997-12-01 14:16:18,34.8200,24.4800,36,4.1,60.6 km S of Rethimnon
1997-11-05 12:22:58,34.9100,24.0200,15,4.7,65.1 km SW of Rethimnon
1997-09-24 00:15:11,34.9500,23.3900,35,4.0,84.5 km SW of Chania
1997-04-28 03:58:30,35.0500,24.9200,5,4.1,36.1 km SSW of Iraklion
1997-02-01 23:08:33,34.8100,24.2300,10,4.0,65.5 km SSW of Rethimnon
1997-01-07 02:14:26,34.8800,24.6400,28,4.3,56.0 km SSE of Rethimnon
1996-09-28 11:10:28,35.1500,23.7900,38,4.0,45.2 km SSW of Chania
1996-09-28 11:02:50,35.1000,23.6800,19,4.7,55.0 km SSW of Chania
1996-07-13 01:36:38,35.4100,24.2700,37,4.0,18.9 km WNW of Rethimnon
1996-05-13 12:19:50,35.0000,24.0700,52,4.0,54.5 km SW of Rethimnon
1996-05-05 10:02:08,35.2600,23.2700,40,4.0,73.2 km WSW of Chania
1996-04-06 12:53:51,35.0300,24.3500,18,4.4,38.8 km SSW of Rethimnon
1996-02-09 17:11:13,34.9800,24.0600,26,4.0,56.8 km SW of Rethimnon
1995-12-10 03:27:53,34.9300,24.1700,24,4.9,55.6 km SSW of Rethimnon
1995-12-07 18:00:58,34.9700,24.1700,22,4.6,51.7 km SSW of Rethimnon
1995-01-03 22:51:50,35.0800,23.3800,29,4.4,75.1 km SW of Chania
1994-05-23 06:46:16,35.4000,24.7300,81,5.6,23.8 km E of Rethimnon
1994-05-18 10:13:31,35.1200,23.3900,31,4.3,71.6 km SW of Chania
1994-04-12 11:14:47,35.2700,24.1100,9,4.1,28.3 km SSE of Chania
1993-12-25 10:15:31,35.1700,24.2800,23,4.4,27.8 km SW of Rethimnon
1992-07-06 10:33:28,34.7200,23.8800,96,4.3,88.9 km S of Chania
1992-02-17 10:19:24,35.1500,23.8800,50,4.1,42.1 km SSW of Chania
1991-11-28 11:42:46,34.7400,23.9100,1,4.0,86.2 km SW of Rethimnon
1991-07-28 03:37:59,35.1600,24.1600,48,4.0,36.3 km SW of Rethimnon
1990-12-19 12:39:04,35.1400,23.4600,35,4.3,65.2 km SW of Chania
1990-07-18 11:13:24,34.9800,24.7400,1,4.0,49.3 km SSE of Rethimnon
1990-05-27 15:33:27,34.7000,23.9600,1,4.3,87.4 km SSW of Rethimnon
1989-11-06 04:41:24,35.0300,24.2400,23,4.3,42.7 km SSW of Rethimnon
1989-09-30 14:53:36,34.9900,24.0100,33,4.6,58.1 km S of Chania
1989-07-07 22:18:02,34.6800,23.8100,1,4.0,94.4 km SSW of Chania
1989-05-06 11:19:02,35.9700,24.7900,66,4.1,73.2 km NNE of Rethimnon
1989-04-05 15:09:13,34.9800,24.1000,45,4.3,54.5 km SW of Rethimnon
1989-03-14 11:08:05,35.5300,23.4000,34,4.1,55.7 km W of Chania
1989-02-19 03:36:47,35.1300,24.2700,27,4.0,31.9 km SW of Rethimnon
1988-12-23 07:45:17,35.9700,24.1500,2,4.1,52.3 km NNE of Chania
1988-12-01 21:52:10,34.6200,24.0200,33,4.0,92.5 km SSW of Rethimnon
1988-10-08 06:20:06,35.2400,23.1200,37,4.2,86.7 km WSW of Chania
1988-10-06 17:37:23,34.7200,24.2500,117,4.1,74.5 km SSW of Rethimnon
1988-07-27 05:00:12,35.3500,24.7600,66,4.2,26.2 km E of Rethimnon
