Origin Time (GMT),Latitude,Longitude,Depth (km),Magnitude (ML),Location
1968-02-19 23:53:50,39.3000,25.1000,10,4.4,63.9 km NE of Skyros
1968-02-19 23:31:56,39.5000,25.0000,10,4.1,51.0 km SSW of Limnos
1968-02-19 23:12:34,39.5000,24.7500,10,4.7,63.1 km SW of Limnos
1968-02-19 23:09:45,39.2000,25.1000,10,4.4,56.8 km NE of Skyros
1968-02-19 23:06:58,39.5000,24.9000,10,4.1,55.2 km SSW of Limnos
1968-02-19 22:45:39,39.5000,24.8000,10,6.7,60.2 km SW of Limnos
1967-05-09 02:39:57,40.5000,25.0000,10,4.1,39.5 km SE of Thasos
1967-03-05 00:59:33,39.2000,24.7000,10,4.1,35.0 km NNE of Skyros
1967-03-04 18:37:57,39.2000,24.6000,10,5.1,33.0 km N of Skyros
1966-09-06 22:41:02,39.4000,24.8000,10,4.2,58.8 km NNE of Skyros
1965-12-25 12:15:31,39.8000,24.7000,10,4.3,48.7 km WSW of Limnos
1965-12-20 00:08:11,40.1000,24.8000,10,5.9,43.4 km WNW of Limnos
1965-11-02 03:27:08,39.3000,25.3000,10,5.2,68.7 km S of Limnos
